roll,pitch,yaw
0.03186066255087571,-14.971305654381682,5.0383324227198925
0.06097615208589669,-14.914917929251148,5.06183004943192
0.04663227334398564,-14.863776147887368,5.094945572476836
0.009887259116487326,-14.742525769704011,5.175489482883688
-0.062199749392097874,-14.642685707047908,5.265837137521636
-0.13055813445570094,-14.530130294016288,5.316353631110221
-0.2265942310356944,-14.449524974144577,5.365255317866513
-0.3438305481126225,-14.405061147115337,5.406378059458112
-0.47227061795474684,-14.40120107046839,5.440155705627841
-0.59840097015787,-14.437853555673186,5.460623852996221
-0.710322303594354,-14.513399026675666,5.471875670844038
-0.7979442096370691,-14.619088403914693,5.466958403756503
-0.8517969236530916,-14.746507581585137,5.450971805889126
-0.9353210148574358,-14.851796564188534,5.416688345345805
-0.9884739819867389,-14.980659925873228,5.397467257564127
-1.0098255747684628,-15.119539649109887,5.402249236711276
-0.99679348690142,-15.257766776123033,5.4293692053191345
-0.964108392565212,-15.396806767301019,5.420134218372257
-0.9574918152178429,-15.540583980755184,5.442722536230241
-0.9911974727037955,-15.683710877704316,5.454938972357209
-1.0217844266970308,-15.829441452938704,5.425459677130535
-1.037414217631479,-15.905182447044131,5.409878746893513
-1.0656608638849814,-16.048464065398562,5.379513113071846
-1.0607809970529434,-16.210520533309296,5.371347019816733
-1.0365426098894075,-16.34988880056253,5.393739448545354
-1.0195560273298294,-16.45080242684447,5.409321748167048
-1.0045652777599074,-16.55683515984109,5.459697700909045
-0.9948077954040881,-16.629893539691004,5.493518093223161
-0.9829035472236928,-16.6737241728652,5.522853940070354
-0.9583577292639264,-16.693591211770915,5.563247684492896
-0.9216255956337925,-16.726115545241296,5.57983036725057
-0.8831921665763182,-16.731352622003694,5.612703490853815
-0.848445303430971,-16.697588255562643,5.63946585357593
-0.848445303430971,-16.697588255562643,5.63946585357593
-0.848445303430971,-16.697588255562643,5.63946585357593
-0.810930510653396,-16.66469870354589,5.66955163928545
-0.8066582297979409,-16.630860870463117,5.728043912670031
-0.8370685488446683,-16.580668462769815,5.765693724023161
-0.8956310098875252,-16.532635370760637,5.7706546067188516
-0.9922385273885048,-16.458039004684668,5.777039179365467
-1.130639287913736,-16.379315730526816,5.783895959031613
-1.252905736507804,-16.27573221732763,5.81944442275377
-1.3591444622956956,-16.171409643715677,5.8929641470295895
-1.4321781844821044,-16.044126376251597,5.9771640283040615
-1.4681543989692645,-15.987662017700378,6.014896969494982
-1.4693521732811001,-15.943869448898253,6.072599285742764
-1.511763183256321,-15.908778489801175,6.118800036592452
-1.5142874644579365,-15.86980823168855,6.178963229154222
-1.491852979809991,-15.809867335095936,6.211919503823194
-1.4420209958353238,-15.682069644733955,6.282009314541173
-1.3550623086129192,-15.553129884686777,6.373065065188635
-1.2373610796598287,-15.422683526333621,6.434129126896245
-1.0905545806597088,-15.322619825650598,6.506434656263721
-0.9612520612236809,-15.183359621429874,6.5848233241888705
-0.7948176996518607,-15.062753039207465,6.677771952914626
-0.5939039925845017,-14.970680725169478,6.778496912498424
-0.3694236130231915,-14.878759486157072,6.839855844231725
-0.1659901498104402,-14.75030255390421,6.9191641267477735
0.055791177056557804,-14.665944972383794,6.997823972808889
0.2447953925084143,-14.546892941688254,7.068720539809495
0.43531224108143923,-14.475125949490536,7.122019279521281
0.6128480019939792,-14.45180939008202,7.165486053361714
0.7715422156517772,-14.471962451367391,7.190406378964716
0.903069152065421,-14.533831377953552,7.205536163897146
0.9739512379260353,-14.568748108850933,7.213025322774999
1.0802217196780781,-14.61728464944022,7.1884029269769005
1.1926327989587708,-14.719121863761785,7.188394241749297
1.3238311958982831,-14.774991526222484,7.157650189387288
1.4191707416364512,-14.875630296382392,7.136269490248645
1.468057425736886,-14.929983443865178,7.125090588254628
1.5602961036118983,-15.002309495867317,7.097483910858421
1.6213581499570482,-15.056172208783522,7.079634058905764
1.7069769635408807,-15.160400346637418,7.0741290528690355
1.7433971633920085,-15.264184641806429,7.064326188811045
1.8187205806867557,-15.356838709892351,7.081003598125413
1.8661554915816596,-15.489931329367465,7.084539966905572
1.8951062301328299,-15.658617879926789,7.060055661217166
1.905717312798087,-15.732039067114757,7.049227957255448
1.9208455939767717,-15.851726288539288,7.030794661701701
1.9730167361633433,-15.988775139811574,7.0102675691185015
2.0493206203632695,-16.11100887868363,7.0191590688816685
2.1555207625377273,-16.205042270158607,7.029558915392631
2.2349683901492483,-16.321271988987593,7.016811156755433
2.3348906671568703,-16.418768417678812,7.034339040603478
2.4074882407132505,-16.53926585507711,7.029269447122209
2.5105214892576204,-16.636153656874672,7.038808267104629
2.624732838281197,-16.709195415828738,7.080494137481131
2.709415562305898,-16.808764401724666,7.138111816616061
2.8211896625972503,-16.876671336633255,7.1998984328103175
2.9370377799917025,-16.907885790755493,7.282088677107334
3.039943823627906,-16.978927082596893,7.354937586884688
3.116364161913054,-17.08239436081264,7.417652905095213
3.2231430605812132,-17.163001446300555,7.460287413481861
3.3472980192205353,-17.20602100244123,7.494007627567884
3.45149423320139,-17.286282830686716,7.521798725302266
3.5712161640608,-17.3443594224871,7.517081686354885
3.6976943398760262,-17.371597692590065,7.539438818384182
3.827484387053567,-17.363194709037764,7.5397239091424835
3.9510440181009776,-17.33779075343099,7.501292351684073
4.054062174065407,-17.294484574147617,7.4300437770313295
4.127980184264118,-17.22152786500539,7.349385080734058
4.16688336365443,-17.148308629013325,7.244498316203177
4.242858088655008,-17.078508784515517,7.158066126147616
4.282346895070701,-17.007738608476384,7.04989117357938
4.280729225243416,-16.939627383640243,6.931713382625185
