frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
55,0.458957,8.742219e-01,1.903076e+02,7.752719e-07,6.394904e-01,1.756670e-01,-3.481694e+00
56,0.467302,8.828347e-01,1.861487e+02,5.546129e-06,1.275337e+00,1.839950e-01,-3.386306e+00
57,0.475646,8.959334e-01,1.819545e+02,9.075929e-06,1.565819e+00,1.846778e-01,-3.378661e+00
58,0.483991,9.095562e-01,1.803337e+02,1.308974e-05,2.161956e+00,1.797872e-01,-3.433138e+00
59,0.492336,9.155527e-01,1.813219e+02,9.172008e-06,1.864005e+00,1.743699e-01,-3.493613e+00
60,0.500680,9.182537e-01,1.820650e+02,1.075233e-05,1.934776e+00,1.713989e-01,-3.527539e+00
61,0.509025,9.191308e-01,1.825673e+02,7.788313e-06,1.702464e+00,1.698688e-01,-3.545539e+00
62,0.517370,9.201900e-01,1.833312e+02,1.024888e-05,1.923803e+00,1.686957e-01,-3.559390e+00
63,0.525714,9.216495e-01,1.846144e+02,5.759041e-06,1.646199e+00,1.662489e-01,-3.588688e+00
64,0.534059,9.210622e-01,1.861725e+02,4.747966e-06,1.359367e+00,1.604147e-01,-3.662161e+00
65,0.542404,9.145150e-01,1.874863e+02,3.712887e-06,1.288943e+00,1.497928e-01,-3.802717e+00
66,0.550748,9.016926e-01,1.880144e+02,6.096305e-06,1.468167e+00,1.333140e-01,-4.042948e+00
67,0.559093,8.850831e-01,1.874863e+02,6.263440e-06,1.575340e+00,1.155609e-01,-4.334810e+00
68,0.567438,8.696156e-01,1.861725e+02,5.008539e-06,1.449132e+00,9.343208e-02,-4.782368e+00
69,0.575782,8.377773e-01,1.848676e+02,3.428054e-06,1.345174e+00,7.436889e-02,-5.246952e+00
70,0.584127,7.922077e-01,1.842942e+02,3.555880e-06,1.389253e+00,5.705480e-02,-5.758438e+00
71,0.592472,7.281699e-01,1.891820e+02,2.545795e-06,1.066454e+00,5.098553e-02,-5.961372e+00
72,0.600816,6.872609e-01,2.031674e+02,4.522798e-07,7.058210e-01,5.024234e-02,-5.988085e+00
73,0.609161,6.705332e-01,2.247425e+02,2.062328e-07,5.990525e-01,5.306455e-02,-5.873199e+00
74,0.617506,6.582217e-01,2.483896e+02,1.733393e-06,9.825177e-01,5.209393e-02,-5.912257e+00
75,0.625850,6.177772e-01,2.695089e+02,1.766098e-06,1.004422e+00,4.729037e-02,-6.116827e+00
76,0.634195,5.266624e-01,1.864526e+02,1.696810e-06,9.305484e-01,4.273026e-02,-6.313769e+00
77,0.642540,4.461948e-01,9.638254e+01,2.488585e-07,6.344270e-01,4.712426e-02,-6.152776e+00
78,0.650884,4.857976e-01,0,2.093726e-07,6.073043e-01,6.931640e-02,-5.500754e+00
79,0.659229,5.927816e-01,6.339081e+01,1.866829e-07,5.358338e-01,1.072912e-01,-4.599956e+00
80,0.667574,7.193655e-01,1.259826e+02,1.016316e-07,4.347999e-01,1.467578e-01,-3.883970e+00
81,0.675918,7.682388e-01,1.872646e+02,8.045699e-08,4.162993e-01,1.819441e-01,-3.425451e+00
82,0.684263,8.093999e-01,1.839100e+02,3.357878e-07,6.416026e-01,2.088510e-01,-3.144086e+00
83,0.692608,8.433480e-01,1.803821e+02,3.287034e-06,1.152592e+00,2.312260e-01,-2.932635e+00
84,0.700952,8.678944e-01,1.774635e+02,4.828724e-06,1.485147e+00,2.479932e-01,-2.790853e+00
85,0.709297,8.810367e-01,1.748788e+02,2.001542e-05,2.229788e+00,2.547903e-01,-2.735254e+00
86,0.717642,8.857245e-01,1.728175e+02,2.191650e-05,2.332659e+00,2.625553e-01,-2.675163e+00
87,0.725986,8.859805e-01,1.710215e+02,2.255598e-05,2.389215e+00,2.721971e-01,-2.605489e+00
88,0.734331,8.762133e-01,1.694897e+02,7.426532e-06,1.663669e+00,2.888465e-01,-2.486169e+00
89,0.742676,8.685508e-01,1.681942e+02,1.072004e-05,1.788624e+00,3.086202e-01,-2.353878e+00
90,0.751020,8.690741e-01,1.677624e+02,9.851671e-06,1.707962e+00,3.223662e-01,-2.265664e+00
91,0.759365,8.848647e-01,1.686260e+02,1.138810e-05,1.937568e+00,3.391106e-01,-2.163957e+00
92,0.767710,9.026589e-01,1.701442e+02,2.847209e-05,2.288400e+00,3.483838e-01,-2.109935e+00
93,0.776054,9.101201e-01,1.714565e+02,3.164731e-05,2.508644e+00,3.551263e-01,-2.070590e+00
94,0.784399,9.092513e-01,1.723472e+02,6.165788e-05,3.260218e+00,3.543015e-01,-2.075252e+00
95,0.792744,9.072785e-01,1.732520e+02,3.998083e-05,2.718140e+00,3.493714e-01,-2.103428e+00
96,0.801088,9.058674e-01,1.741639e+02,3.720378e-05,2.538321e+00,3.427467e-01,-2.142065e+00
97,0.809433,9.007639e-01,1.750831e+02,1.007481e-05,1.968031e+00,3.243416e-01,-2.255621e+00
98,0.817778,8.792134e-01,1.762579e+02,7.768151e-06,1.786104e+00,2.985627e-01,-2.426175e+00
99,0.826122,8.253582e-01,1.776814e+02,1.511648e-05,2.135321e+00,2.637408e-01,-2.677073e+00
100,0.834467,7.650924e-01,1.788713e+02,1.207267e-05,1.938917e+00,2.341076e-01,-2.913895e+00
101,0.842812,7.397930e-01,1.793496e+02,3.478609e-05,2.644158e+00,2.100508e-01,-3.125584e+00
102,0.851156,7.749377e-01,1.775242e+02,2.570217e-05,1.917810e+00,2.034094e-01,-3.186375e+00
103,0.859501,8.296661e-01,1.738733e+02,2.535621e-05,1.881788e+00,2.099155e-01,-3.126699e+00
104,0.867846,8.575030e-01,1.700098e+02,1.464232e-06,8.989055e-01,2.295082e-01,-2.949546e+00
105,0.876190,8.464058e-01,1.677591e+02,1.018028e-05,1.614212e+00,2.490878e-01,-2.784209e+00
106,0.884535,8.407308e-01,1.675465e+02,1.256923e-05,1.795821e+00,2.622747e-01,-2.677521e+00
107,0.892880,8.562102e-01,1.679750e+02,1.296608e-05,1.948309e+00,2.676354e-01,-2.636260e+00
108,0.901224,8.863513e-01,1.690513e+02,2.308723e-05,2.178650e+00,2.606457e-01,-2.690697e+00
109,0.909569,9.019933e-01,1.701341e+02,1.939332e-05,1.665987e+00,2.514620e-01,-2.763156e+00
110,0.917914,9.043214e-01,1.707885e+02,1.995565e-05,1.763453e+00,2.363247e-01,-2.886950e+00
111,0.926259,9.028516e-01,1.710078e+02,1.205034e-05,1.595343e+00,2.221477e-01,-3.013235e+00
112,0.934603,9.040033e-01,1.710078e+02,1.867696e-05,2.238717e+00,2.046602e-01,-3.177705e+00
113,0.942948,9.056846e-01,1.712304e+02,2.130929e-05,2.454335e+00,1.823940e-01,-3.415628e+00
114,0.951293,9.021146e-01,1.716758e+02,1.081469e-05,1.874252e+00,1.593449e-01,-3.691706e+00
115,0.959637,8.944934e-01,1.721211e+02,1.209897e-05,1.918695e+00,1.331949e-01,-4.053023e+00
116,0.967982,8.797281e-01,1.727997e+02,9.833333e-06,1.747508e+00,1.110241e-01,-4.424309e+00
117,0.976327,8.486144e-01,1.744233e+02,1.362640e-05,2.093108e+00,8.828654e-02,-4.894590e+00
118,0.984671,7.441251e-01,1.767585e+02,5.814669e-06,1.485941e+00,6.731191e-02,-5.468214e+00
119,0.993016,5.545066e-01,1.786379e+02,4.727669e-06,1.302021e+00,4.815398e-02,-6.156806e+00
120,1.001361,4.048904e-01,1.195664e+02,5.623554e-07,8.198597e-01,3.328736e-02,-6.895883e+00
121,1.009705,3.163588e-01,5.978320e+01,4.458890e-07,7.111301e-01,2.510261e-02,-7.402555e+00
122,1.018050,3.222933e-01,0,1.694559e-07,5.640962e-01,2.175145e-02,-7.656207e+00
123,1.026395,3.360734e-01,0,9.095266e-08,4.816549e-01,2.223981e-02,-7.613167e+00
124,1.034739,3.622762e-01,0,1.024376e-07,5.014997e-01,2.232280e-02,-7.605516e+00
125,1.043084,3.961538e-01,0,7.123538e-08,4.467165e-01,2.215854e-02,-7.620821e+00
126,1.051429,4.063766e-01,0,5.444372e-08,4.012430e-01,2.103097e-02,-7.724751e+00
127,1.059773,4.008318e-01,0,4.721811e-08,3.894575e-01,1.976873e-02,-7.851822e+00
128,1.068118,3.960578e-01,0,5.968945e-08,4.169101e-01,1.773136e-02,-8.078284e+00
129,1.076463,5.101295e-01,0,1.399280e-07,5.339462e-01,1.330248e-02,-8.802689e+00
130,1.084807,6.984642e-01,5.903296e+01,1.289458e-07,5.105596e-01,8.629295e-03,-9.804347e+00
131,1.093152,8.827547e-01,1.231070e+02,1.069040e-07,4.443320e-01,4.500142e-03,-1.094693e+01
132,1.101497,9.400758e-01,1.967592e+02,2.085915e-08,2.877267e-01,2.927537e-03,-1.174394e+01
