frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
197,1.643900,9.002387e-01,1.808197e+02,8.718342e-06,1.854465e+00,1.388642e-01,-3.958829e+00
198,1.652245,8.841267e-01,1.808197e+02,6.524444e-06,1.681290e+00,1.200198e-01,-4.259385e+00
199,1.660590,8.537647e-01,1.818412e+02,7.374000e-06,1.773873e+00,1.005780e-01,-4.620825e+00
200,1.668934,7.847326e-01,1.841507e+02,4.398555e-06,1.553387e+00,8.033281e-02,-5.083051e+00
201,1.677279,6.788650e-01,1.920687e+02,3.120000e-06,1.196623e+00,6.400207e-02,-5.536722e+00
202,1.685624,5.452945e-01,1.307739e+02,1.517459e-06,9.512608e-01,5.236319e-02,-5.912475e+00
203,1.693968,4.295040e-01,6.819117e+01,4.523014e-07,7.250751e-01,4.716034e-02,-6.110596e+00
204,1.702313,3.388959e-01,0,6.404145e-07,8.701684e-01,4.612262e-02,-6.153229e+00
205,1.710658,2.812956e-01,0,1.647276e-06,1.054947e+00,4.828142e-02,-6.065633e+00
206,1.719002,2.352311e-01,0,1.753731e-06,1.099590e+00,5.090069e-02,-5.958565e+00
207,1.727347,2.132566e-01,0,1.568979e-06,9.612105e-01,5.484995e-02,-5.809098e+00
208,1.735692,2.112927e-01,0,6.755167e-07,8.108061e-01,5.686907e-02,-5.736432e+00
209,1.744036,2.379420e-01,0,4.198920e-07,6.092036e-01,5.824789e-02,-5.686296e+00
210,1.752381,2.811246e-01,0,4.808012e-07,6.790474e-01,5.760421e-02,-5.708485e+00
211,1.760726,3.079042e-01,0,4.592731e-07,6.731228e-01,7.930901e-02,-5.210661e+00
212,1.769070,3.852749e-01,0,8.782465e-07,9.230753e-01,1.160383e-01,-4.494037e+00
213,1.777415,4.958322e-01,0,8.518720e-07,8.997092e-01,1.610424e-01,-3.684845e+00
214,1.785760,6.568618e-01,7.070513e+01,4.982549e-07,6.820267e-01,1.952439e-01,-3.282337e+00
215,1.794104,7.763616e-01,1.414103e+02,1.242129e-07,5.149610e-01,2.251058e-01,-2.996422e+00
216,1.802449,8.443759e-01,2.121154e+02,1.454857e-06,8.287080e-01,2.561016e-01,-2.733202e+00
217,1.810794,8.685979e-01,2.124586e+02,6.896184e-06,1.474431e+00,2.791965e-01,-2.555192e+00
218,1.819138,8.728048e-01,2.134950e+02,1.288610e-05,2.077489e+00,2.939169e-01,-2.449429e+00
219,1.827483,8.811942e-01,2.152383e+02,1.226466e-05,1.994123e+00,3.050225e-01,-2.375738e+00
220,1.835828,8.982779e-01,2.173593e+02,1.423707e-05,2.068929e+00,3.175864e-01,-2.295746e+00
221,1.844172,9.148097e-01,2.195224e+02,8.578101e-06,1.621659e+00,3.324387e-01,-2.203724e+00
222,1.852517,9.219758e-01,2.213501e+02,1.621483e-05,2.071278e+00,3.439598e-01,-2.135015e+00
223,1.860862,9.204429e-01,2.228359e+02,1.109589e-05,1.821120e+00,3.504275e-01,-2.097298e+00
224,1.869206,9.205313e-01,2.239652e+02,5.221356e-05,2.890562e+00,3.534634e-01,-2.079956e+00
225,1.877551,9.224012e-01,2.247231e+02,4.593060e-05,2.593591e+00,3.476956e-01,-2.113470e+00
226,1.885896,9.171703e-01,2.251021e+02,4.437945e-05,2.424209e+00,3.319081e-01,-2.209587e+00
227,1.894240,9.002333e-01,2.251021e+02,3.509078e-06,1.410708e+00,3.028882e-01,-2.397341e+00
228,1.902585,8.685523e-01,2.247231e+02,5.389051e-06,1.532491e+00,2.684198e-01,-2.642872e+00
229,1.910930,8.019142e-01,2.239652e+02,4.732259e-06,1.338271e+00,2.328109e-01,-2.929857e+00
230,1.919274,7.541627e-01,2.228359e+02,1.482179e-05,1.878802e+00,1.987313e-01,-3.250707e+00
231,1.927619,7.657143e-01,2.217142e+02,1.119989e-05,1.522818e+00,1.794261e-01,-3.441952e+00
232,1.935964,8.360402e-01,2.209714e+02,1.216079e-05,1.762514e+00,1.769495e-01,-3.467376e+00
233,1.944308,8.966230e-01,2.181947e+02,1.815705e-06,1.163779e+00,1.942081e-01,-3.285815e+00
234,1.952653,9.140568e-01,2.133841e+02,5.102061e-06,1.501544e+00,2.198280e-01,-3.042291e+00
235,1.960998,9.177250e-01,2.085735e+02,1.755690e-05,2.042033e+00,2.494146e-01,-2.788002e+00
236,1.969342,9.150381e-01,2.061682e+02,1.899581e-05,2.250705e+00,2.750116e-01,-2.586161e+00
237,1.977687,9.066407e-01,2.058501e+02,1.556823e-05,1.867777e+00,2.943561e-01,-2.447583e+00
238,1.986032,8.900172e-01,2.049014e+02,1.066225e-05,1.739695e+00,3.068392e-01,-2.363868e+00
239,1.994376,8.842950e-01,2.030327e+02,1.660170e-05,2.042306e+00,3.163976e-01,-2.301817e+00
240,2.002721,8.910542e-01,2.002881e+02,2.553433e-05,2.641928e+00,3.190474e-01,-2.284894e+00
241,2.011066,9.019921e-01,1.973024e+02,4.275242e-05,2.987066e+00,3.130769e-01,-2.323626e+00
242,2.019410,9.075623e-01,1.949512e+02,4.484410e-05,3.050705e+00,3.018283e-01,-2.397277e+00
243,2.027755,9.039552e-01,1.937942e+02,3.600304e-05,2.481966e+00,2.816222e-01,-2.538688e+00
244,2.036100,8.888949e-01,1.935088e+02,1.103535e-05,1.695642e+00,2.563203e-01,-2.733593e+00
245,2.044444,8.578290e-01,1.932283e+02,2.235350e-06,1.244935e+00,2.225023e-01,-3.021992e+00
246,2.052789,8.048239e-01,1.923918e+02,2.992877e-06,1.387904e+00,1.976142e-01,-3.251302e+00
247,2.061134,7.169125e-01,1.910088e+02,2.113648e-05,2.066132e+00,1.829252e-01,-3.397688e+00
248,2.069478,6.764731e-01,1.881024e+02,2.009967e-05,1.708843e+00,1.847415e-01,-3.378585e+00
249,2.077823,7.070500e-01,1.847133e+02,1.953015e-05,1.614021e+00,1.958901e-01,-3.266045e+00
250,2.086168,8.113657e-01,1.826179e+02,6.485830e-07,7.393079e-01,2.206939e-01,-3.034794e+00
251,2.094512,8.845384e-01,1.825796e+02,7.352567e-07,8.560276e-01,2.487117e-01,-2.793665e+00
252,2.102857,9.072248e-01,1.838376e+02,5.693964e-06,1.247502e+00,2.679738e-01,-2.635175e+00
253,2.111202,9.093787e-01,1.848676e+02,5.582699e-06,1.119310e+00,2.786076e-01,-2.556262e+00
254,2.119546,9.143671e-01,1.861725e+02,9.257453e-06,1.580286e+00,2.803304e-01,-2.543936e+00
255,2.127891,9.198215e-01,1.877572e+02,5.822321e-06,1.382486e+00,2.867657e-01,-2.498400e+00
256,2.136236,9.151438e-01,1.893690e+02,1.035162e-05,1.993911e+00,2.874909e-01,-2.493344e+00
257,2.144580,9.069889e-01,1.910088e+02,1.573438e-05,2.204288e+00,2.887288e-01,-2.484625e+00
258,2.152925,9.053497e-01,1.929677e+02,1.370710e-05,1.759445e+00,2.898982e-01,-2.476674e+00
259,2.161270,9.089195e-01,1.952518e+02,1.181986e-05,1.650809e+00,2.952812e-01,-2.440297e+00
260,2.169615,9.168112e-01,1.975767e+02,3.981961e-06,1.253472e+00,3.036611e-01,-2.384097e+00
261,2.177959,9.233842e-01,1.999653e+02,6.399534e-06,1.729251e+00,3.089677e-01,-2.349163e+00
262,2.186304,9.279420e-01,2.021012e+02,1.864209e-05,2.150362e+00,3.128502e-01,-2.324105e+00
263,2.194649,9.303351e-01,2.036403e+02,2.594771e-05,2.531658e+00,3.161901e-01,-2.302963e+00
264,2.202993,9.291671e-01,2.039469e+02,2.908105e-05,2.702243e+00,3.180353e-01,-2.291233e+00
265,2.211338,9.269142e-01,2.030156e+02,2.365054e-05,2.569688e+00,3.172548e-01,-2.296196e+00
266,2.219683,9.211631e-01,2.017777e+02,6.731887e-05,3.204158e+00,3.136495e-01,-2.319046e+00
267,2.228027,9.167289e-01,2.002552e+02,7.215757e-05,3.364302e+00,3.122880e-01,-2.327682e+00
268,2.236372,9.162000e-01,1.984644e+02,6.340822e-05,2.873850e+00,3.102093e-01,-2.341081e+00
269,2.244717,9.173651e-01,1.964042e+02,6.300794e-05,2.870352e+00,3.101843e-01,-2.341243e+00
270,2.253061,9.148001e-01,1.940994e+02,6.255961e-05,2.858067e+00,3.032935e-01,-2.386750e+00
271,2.261406,8.982493e-01,1.918551e+02,7.470824e-05,3.436231e+00,2.900568e-01,-2.479039e+00
272,2.269751,8.633555e-01,1.896495e+02,2.484064e-05,2.493198e+00,2.691494e-01,-2.629695e+00
273,2.278095,8.221762e-01,1.877572e+02,1.641034e-05,2.095735e+00,2.404137e-01,-2.862360e+00
274,2.286440,7.792943e-01,1.856702e+02,5.744338e-05,2.631228e+00,2.063606e-01,-3.183166e+00
275,2.294785,7.113853e-01,1.831157e+02,5.576234e-05,2.394209e+00,1.581698e-01,-3.768575e+00
276,2.303129,6.078191e-01,1.808444e+02,5.810626e-05,2.563680e+00,1.156320e-01,-4.410561e+00
277,2.311474,5.492387e-01,1.198114e+02,6.633767e-06,1.635389e+00,7.698982e-02,-5.216145e+00
278,2.319819,6.079948e-01,5.978320e+01,6.323030e-06,1.461019e+00,4.654111e-02,-6.679156e+00
279,2.328163,7.366477e-01,4.744086e+01,2.469510e-06,8.984628e-01,2.197348e-02,-8.504818e+00
280,2.336508,8.464697e-01,9.963116e+01,5.042031e-08,3.906011e-01,6.949353e-03,-1.013211e+01
281,2.344853,8.737335e-01,1.580494e+02,2.096223e-08,2.473881e-01,4.338642e-03,-1.089979e+01
282,2.353197,8.637889e-01,1.838118e+02,8.753827e-09,1.983577e-01,3.682714e-03,-1.122514e+01
283,2.361542,7.630729e-01,2.023142e+02,5.146544e-09,1.709567e-01,7.190605e-03,-1.039998e+01
284,2.369887,5.823829e-01,2.039754e+02,5.648676e-09,2.011441e-01,1.277705e-02,-9.248099e+00
285,2.378231,4.045932e-01,1.307721e+02,2.329541e-09,1.392371e-01,1.902489e-02,-7.951561e+00
286,2.386576,2.994142e-01,6.007941e+01,6.280003e-10,9.604039e-02,2.874322e-02,-7.226551e+00
287,2.394921,3.187323e-01,0,5.700343e-10,9.437287e-02,5.903212e-02,-6.095095e+00
288,2.403265,4.567997e-01,0,8.628770e-10,1.142647e-01,1.050122e-01,-4.769219e+00
289,2.411610,6.362798e-01,6.450293e+01,1.593944e-08,2.200727e-01,1.518936e-01,-3.812803e+00
290,2.419955,8.026114e-01,1.284498e+02,3.892828e-08,3.240910e-01,1.865157e-01,-3.373195e+00
291,2.428299,8.699121e-01,1.923967e+02,1.160920e-07,4.973699e-01,2.110760e-01,-3.120426e+00
292,2.436644,9.023835e-01,1.921162e+02,4.043737e-06,1.064966e+00,2.347552e-01,-2.903402e+00
293,2.444989,9.073574e-01,1.921114e+02,4.990611e-06,1.373921e+00,2.477167e-01,-2.792629e+00
294,2.453333,9.037545e-01,1.918309e+02,5.403532e-06,1.533013e+00,2.527938e-01,-2.750500e+00
295,2.461678,9.033971e-01,1.907283e+02,5.551483e-06,1.540785e+00,2.532644e-01,-2.746828e+00
296,2.470023,9.097607e-01,1.896353e+02,5.656153e-06,1.555119e+00,2.521940e-01,-2.755311e+00
297,2.478367,9.171526e-01,1.888179e+02,5.226762e-06,1.381145e+00,2.551023e-01,-2.732326e+00
298,2.486712,9.197341e-01,1.882807e+02,2.041591e-06,1.123798e+00,2.503465e-01,-2.770392e+00
