frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
56,0.467302,9.404187e-01,2.580205e+02,8.334795e-06,1.523020e+00,2.897995e-01,-2.477562e+00
57,0.475646,9.398315e-01,2.590265e+02,2.079287e-06,1.169253e+00,2.789841e-01,-2.554631e+00
58,0.483991,9.438009e-01,2.595294e+02,9.919423e-06,1.635543e+00,2.661120e-01,-2.650001e+00
59,0.492336,9.501552e-01,2.600443e+02,2.137037e-05,2.342881e+00,2.502315e-01,-2.773137e+00
60,0.500680,9.562054e-01,2.610742e+02,2.224272e-05,2.428550e+00,2.324153e-01,-2.923466e+00
61,0.509025,9.574141e-01,2.626314e+02,2.647803e-05,2.541857e+00,2.104432e-01,-3.126476e+00
62,0.517370,9.541278e-01,2.642011e+02,1.626215e-05,2.085563e+00,1.825768e-01,-3.419823e+00
63,0.525714,9.477459e-01,2.647285e+02,1.738009e-05,2.164394e+00,1.530528e-01,-3.782006e+00
64,0.534059,9.394385e-01,2.626918e+02,8.551719e-06,1.868680e+00,1.216160e-01,-4.256627e+00
65,0.542404,9.267514e-01,2.586185e+02,7.317896e-06,1.618298e+00,9.265438e-02,-4.826229e+00
66,0.550748,8.717381e-01,2.550725e+02,5.220854e-06,1.440627e+00,6.882135e-02,-5.408597e+00
67,0.559093,7.460119e-01,2.630867e+02,1.392834e-06,9.828019e-01,5.553828e-02,-5.793425e+00
68,0.567438,5.712221e-01,2.758398e+02,1.280873e-06,8.904197e-01,5.127233e-02,-5.941227e+00
69,0.575782,4.558288e-01,1.913187e+02,1.850810e-07,5.821292e-01,5.140201e-02,-5.936184e+00
70,0.584127,4.858298e-01,9.727409e+01,3.223527e-07,6.467772e-01,5.137377e-02,-5.937293e+00
71,0.592472,6.042306e-01,1.313095e+02,4.826244e-07,7.624882e-01,4.905868e-02,-6.033742e+00
72,0.600816,6.893503e-01,2.494881e+02,4.781783e-07,7.560408e-01,4.412332e-02,-6.259056e+00
73,0.609161,6.747352e-01,3.553709e+02,7.380982e-07,8.287632e-01,5.454946e-02,-5.939857e+00
74,0.617506,6.623543e-01,3.182723e+02,5.784228e-07,7.139361e-01,8.816442e-02,-5.151994e+00
75,0.625850,6.998326e-01,2.813485e+02,6.956772e-07,8.099174e-01,1.425961e-01,-4.023453e+00
76,0.634195,7.924156e-01,2.519144e+02,2.987051e-07,6.726864e-01,1.965464e-01,-3.298022e+00
77,0.642540,8.654525e-01,2.294450e+02,2.667864e-07,5.801255e-01,2.390888e-01,-2.878100e+00
78,0.650884,9.087718e-01,2.192386e+02,1.187053e-07,3.905163e-01,2.725649e-01,-2.606970e+00
79,0.659229,9.199584e-01,2.134950e+02,3.121238e-05,1.449845e+00,2.960969e-01,-2.437592e+00
80,0.667574,9.134521e-01,2.114675e+02,3.275448e-05,1.901882e+00,3.074851e-01,-2.359008e+00
81,0.675918,9.067884e-01,2.082047e+02,3.284990e-05,2.059603e+00,3.076679e-01,-2.357793e+00
82,0.684263,8.996128e-01,2.040469e+02,1.112862e-05,1.668776e+00,2.985880e-01,-2.418159e+00
83,0.692608,8.986170e-01,1.997076e+02,6.434510e-05,2.680880e+00,2.883107e-01,-2.488656e+00
84,0.700952,8.980708e-01,1.958688e+02,7.032838e-05,3.246882e+00,2.769505e-01,-2.568738e+00
85,0.709297,8.978526e-01,1.924414e+02,6.467442e-05,3.030188e+00,2.664900e-01,-2.645817e+00
86,0.717642,8.919457e-01,1.899158e+02,1.410365e-05,2.202399e+00,2.598946e-01,-2.695331e+00
87,0.725986,8.903084e-01,1.888179e+02,8.415391e-06,1.755954e+00,2.522972e-01,-2.754814e+00
88,0.734331,8.992631e-01,1.882807e+02,1.578395e-05,2.019167e+00,2.468624e-01,-2.798679e+00
89,0.742676,9.109758e-01,1.869756e+02,2.008031e-05,2.187137e+00,2.410368e-01,-2.845699e+00
90,0.751020,9.181390e-01,1.848979e+02,2.851361e-05,2.727771e+00,2.404805e-01,-2.850271e+00
91,0.759365,9.209242e-01,1.828375e+02,1.777853e-05,2.139635e+00,2.430981e-01,-2.828783e+00
92,0.767710,9.207754e-01,1.815668e+02,1.737797e-05,2.126959e+00,2.518626e-01,-2.759244e+00
93,0.776054,9.140651e-01,1.813178e+02,8.577599e-06,1.390344e+00,2.620299e-01,-2.680276e+00
94,0.784399,9.004586e-01,1.818201e+02,1.540730e-05,1.863011e+00,2.739909e-01,-2.590045e+00
95,0.792744,8.899433e-01,1.836102e+02,7.369087e-06,1.181531e+00,2.877443e-01,-2.493728e+00
96,0.801088,8.809643e-01,1.862078e+02,1.037578e-05,1.673884e+00,3.014142e-01,-2.400444e+00
97,0.809433,8.780008e-01,1.894156e+02,6.706416e-06,1.514729e+00,3.163035e-01,-2.302891e+00
98,0.817778,8.838010e-01,1.927164e+02,7.944941e-06,1.828405e+00,3.239511e-01,-2.254800e+00
99,0.826122,8.988791e-01,1.955470e+02,4.070057e-05,2.537559e+00,3.292300e-01,-2.222003e+00
100,0.834467,9.140950e-01,1.978621e+02,3.717247e-05,2.086557e+00,3.327143e-01,-2.201097e+00
101,0.842812,9.198179e-01,1.993464e+02,5.951834e-05,2.783651e+00,3.344033e-01,-2.190928e+00
102,0.851156,9.209277e-01,2.005510e+02,4.068749e-05,2.511515e+00,3.360965e-01,-2.180741e+00
103,0.859501,9.219121e-01,2.017777e+02,4.756037e-05,3.110265e+00,3.333828e-01,-2.196967e+00
104,0.867846,9.215814e-01,2.030156e+02,2.456310e-05,2.317763e+00,3.314777e-01,-2.208448e+00
105,0.876190,9.211263e-01,2.039469e+02,2.932421e-05,2.401261e+00,3.311797e-01,-2.210230e+00
106,0.884535,9.195242e-01,2.042593e+02,2.290389e-05,1.958953e+00,3.290534e-01,-2.223225e+00
107,0.892880,9.149062e-01,2.042593e+02,3.293474e-05,2.497318e+00,3.270314e-01,-2.235631e+00
108,0.901224,8.994430e-01,2.039469e+02,6.184559e-05,2.834644e+00,3.216467e-01,-2.268672e+00
109,0.909569,8.803160e-01,2.030156e+02,6.145825e-05,2.716311e+00,3.187840e-01,-2.286578e+00
110,0.917914,8.562834e-01,2.011808e+02,5.824303e-05,2.620113e+00,3.117601e-01,-2.331561e+00
111,0.926259,8.243610e-01,1.987710e+02,2.847145e-05,2.268715e+00,3.025376e-01,-2.392258e+00
112,0.934603,7.597926e-01,1.961238e+02,2.852630e-05,2.293118e+00,2.937686e-01,-2.450305e+00
113,0.942948,6.938019e-01,1.932677e+02,2.251653e-05,1.963654e+00,2.828622e-01,-2.526788e+00
114,0.951293,7.092044e-01,1.902243e+02,5.530446e-05,2.341397e+00,2.759292e-01,-2.576356e+00
115,0.959637,7.884924e-01,1.875091e+02,5.512038e-05,2.216322e+00,2.654384e-01,-2.653174e+00
116,0.967982,8.792505e-01,1.859063e+02,5.506887e-05,2.210704e+00,2.636082e-01,-2.666915e+00
117,0.976327,9.033547e-01,1.856400e+02,6.494492e-06,1.434352e+00,2.610823e-01,-2.685931e+00
118,0.984671,8.950316e-01,1.861637e+02,1.049843e-05,1.970287e+00,2.635199e-01,-2.667276e+00
119,0.993016,8.853133e-01,1.869536e+02,1.327806e-05,2.170030e+00,2.702652e-01,-2.617978e+00
120,1.001361,8.796323e-01,1.880190e+02,1.296753e-05,2.155866e+00,2.782359e-01,-2.559728e+00
121,1.009705,8.817268e-01,1.890934e+02,8.951655e-06,1.599642e+00,2.936367e-01,-2.452590e+00
122,1.018050,8.885061e-01,1.904576e+02,8.613933e-06,1.581843e+00,3.090489e-01,-2.351999e+00
123,1.026395,8.988700e-01,1.924165e+02,4.568331e-05,2.262277e+00,3.312129e-01,-2.212553e+00
124,1.034739,9.098678e-01,1.949762e+02,5.517188e-05,3.024937e+00,3.505265e-01,-2.098730e+00
125,1.043084,9.186959e-01,1.981957e+02,6.203757e-05,3.275097e+00,3.684229e-01,-1.998274e+00
126,1.051429,9.235756e-01,2.015214e+02,2.784221e-05,2.707334e+00,3.850220e-01,-1.910131e+00
127,1.059773,9.271916e-01,2.049482e+02,1.849569e-05,2.066068e+00,3.966722e-01,-1.849825e+00
128,1.068118,9.284614e-01,2.081503e+02,4.007563e-05,2.436723e+00,4.032940e-01,-1.816184e+00
129,1.076463,9.287801e-01,2.111440e+02,7.810287e-05,3.042335e+00,4.034293e-01,-1.815511e+00
130,1.084807,9.282203e-01,2.145792e+02,8.951576e-05,3.738944e+00,4.016662e-01,-1.824295e+00
131,1.093152,9.195609e-01,2.181154e+02,6.548351e-05,3.297382e+00,3.960990e-01,-1.852463e+00
132,1.101497,8.791549e-01,2.213722e+02,4.219822e-05,3.016444e+00,3.883524e-01,-1.892112e+00
133,1.109841,8.244841e-01,2.239805e+02,4.103238e-05,2.986161e+00,3.820519e-01,-1.924481e+00
134,1.118186,8.140704e-01,2.262782e+02,6.445958e-05,3.420283e+00,3.782869e-01,-1.944229e+00
135,1.126531,8.559403e-01,2.282204e+02,7.019350e-05,3.503690e+00,3.772223e-01,-1.949867e+00
136,1.134875,9.123609e-01,2.286152e+02,9.652296e-05,3.934050e+00,3.727995e-01,-1.973566e+00
137,1.143220,9.272438e-01,2.270679e+02,1.140355e-04,4.118520e+00,3.663556e-01,-2.008785e+00
138,1.151565,9.177547e-01,2.243754e+02,8.618049e-05,3.165341e+00,3.565613e-01,-2.063021e+00
139,1.159909,9.102039e-01,2.210222e+02,5.607256e-05,2.616573e+00,3.421035e-01,-2.146955e+00
140,1.168254,9.122962e-01,2.170789e+02,6.935790e-06,1.311033e+00,3.227390e-01,-2.265591e+00
141,1.176599,9.170313e-01,2.119209e+02,1.212103e-05,1.773715e+00,2.986778e-01,-2.421235e+00
142,1.184943,9.200144e-01,2.063125e+02,7.474788e-06,1.525594e+00,2.759035e-01,-2.579520e+00
143,1.193288,9.227026e-01,2.012608e+02,7.447865e-06,1.484328e+00,2.596962e-01,-2.698154e+00
144,1.201633,9.263010e-01,1.970219e+02,2.060749e-06,9.063995e-01,2.490078e-01,-2.780968e+00
145,1.209977,9.308260e-01,1.943904e+02,8.291840e-07,7.629700e-01,2.481471e-01,-2.787754e+00
146,1.218322,9.296386e-01,1.932333e+02,2.851453e-06,1.192710e+00,2.591736e-01,-2.704798e+00
147,1.226667,9.268082e-01,1.932283e+02,1.379850e-05,1.951819e+00,2.768882e-01,-2.572661e+00
148,1.235011,9.229538e-01,1.932283e+02,2.248491e-05,2.434720e+00,3.018496e-01,-2.399433e+00
149,1.243356,9.228044e-01,1.926674e+02,2.044927e-05,1.965848e+00,3.233064e-01,-2.262682e+00
150,1.251701,9.251696e-01,1.921065e+02,1.059503e-05,1.497116e+00,3.441084e-01,-2.134976e+00
151,1.260045,9.273264e-01,1.918261e+02,1.244032e-05,1.547121e+00,3.583888e-01,-2.052960e+00
152,1.268390,9.254861e-01,1.921065e+02,2.775626e-05,2.492805e+00,3.637052e-01,-2.023010e+00
153,1.276735,9.100588e-01,1.926674e+02,3.721982e-05,2.951270e+00,3.710456e-01,-1.983211e+00
154,1.285079,8.790854e-01,1.935137e+02,3.168796e-05,2.775822e+00,3.742916e-01,-1.965897e+00
155,1.293424,8.605635e-01,1.937991e+02,2.524674e-05,2.617196e+00,3.802881e-01,-1.933654e+00
156,1.301769,8.699859e-01,1.932382e+02,2.294970e-05,2.550759e+00,3.846197e-01,-1.911238e+00
157,1.310113,8.992043e-01,1.923919e+02,3.799552e-05,2.919241e+00,3.873124e-01,-1.897208e+00
158,1.318458,9.205427e-01,1.921065e+02,2.987555e-05,2.453982e+00,3.934456e-01,-1.865768e+00
159,1.326803,9.272851e-01,1.926674e+02,2.368142e-05,2.159662e+00,3.883705e-01,-1.892110e+00
160,1.335147,9.256740e-01,1.935137e+02,2.763068e-05,2.221332e+00,3.758936e-01,-1.959757e+00
161,1.343492,9.196617e-01,1.943650e+02,3.722469e-05,2.728660e+00,3.487948e-01,-2.111468e+00
162,1.351837,9.027221e-01,1.946504e+02,5.827190e-05,3.337908e+00,3.128770e-01,-2.335336e+00
163,1.360181,8.626154e-01,1.943650e+02,6.527847e-05,3.432145e+00,2.729813e-01,-2.613859e+00
