Frame,Time,F0
1283,12.831,0.0
1284,12.841000000000001,0.0
1285,12.851,0.0
1286,12.861,232.0
1287,12.871,232.0
1288,12.881,232.0
1289,12.891,200.0
1290,12.901,200.0
1291,12.911,200.0
1292,12.921000000000001,200.0
1293,12.931000000000001,200.0
1294,12.941,211.33333333333334
1295,12.951,222.66666666666669
1296,12.961,234.0
1297,12.971,234.0
1298,12.981,236.0
1299,12.991,236.0
1300,13.001,236.0
1301,13.011000000000001,236.0
1302,13.021,236.0
1303,13.031,234.0
1304,13.041,234.0
1305,13.051,234.0
1306,13.061,234.0
1307,13.071,234.0
1308,13.081,233.0
1309,13.091000000000001,233.0
1310,13.101,233.0
1311,13.111,233.0
1312,13.121,212.0
1313,13.131,212.0
1314,13.141,212.0
1315,13.151,0.0
1316,13.161,0.0
1317,13.171000000000001,0.0
1318,13.181000000000001,0.0
1319,13.191,0.0
1320,13.201,0.0
1321,13.211,0.0
1322,13.221,0.0
1323,13.231,0.0
1324,13.241,206.0
1325,13.251,206.0
1326,13.261000000000001,206.0
1327,13.271,194.0
1328,13.281,194.0
1329,13.291,194.0
1330,13.301,194.0
1331,13.311,195.0
1332,13.321,195.0
1333,13.331,195.0
1334,13.341000000000001,195.0
1335,13.351,195.0
1336,13.361,210.0
1337,13.371,210.0
1338,13.381,210.0
1339,13.391,210.0
1340,13.401,210.0
1341,13.411,202.0
1342,13.421000000000001,202.0
1343,13.431000000000001,202.0
1344,13.441,202.0
1345,13.451,202.0
1346,13.461,190.0
1347,13.471,190.0
1348,13.481,190.0
1349,13.491,190.0
1350,13.501,190.0
1351,13.511000000000001,186.5
1352,13.521,183.0
1353,13.531,183.0
1354,13.541,0.0
1355,13.551,0.0
1356,13.561,0.0
1357,13.571,0.0
1358,13.581,0.0
1359,13.591000000000001,0.0
1360,13.601,0.0
1361,13.611,211.0
1362,13.621,211.0
1363,13.631,211.0
1364,13.641,200.0
1365,13.651,200.0
1366,13.661,200.0
1367,13.671000000000001,200.0
1368,13.681000000000001,200.0
1369,13.691,178.0
1370,13.701,178.0
1371,13.711,178.0
1372,13.721,178.0
1373,13.731,178.0
1374,13.741,180.0
1375,13.751,0.0
1376,13.761000000000001,0.0
1377,13.771,0.0
1378,13.781,0.0
1379,13.791,0.0
1380,13.801,0.0
1381,13.811,0.0
1382,13.821,0.0
1383,13.831,0.0
1384,13.841000000000001,0.0
1385,13.851,0.0
1386,13.861,0.0
1387,13.871,0.0
1388,13.881,0.0
1389,13.891,215.0
1390,13.901,215.0
1391,13.911,215.0
1392,13.921000000000001,208.0
1393,13.931000000000001,208.0
1394,13.941,208.0
1395,13.951,208.0
1396,13.961,208.0
1397,13.971,208.0
1398,13.981,208.0
1399,13.991,208.0
1400,14.001,208.0
1401,14.011000000000001,208.0
1402,14.021,213.0
1403,14.031,213.0
1404,14.041,213.0
1405,14.051,213.0
1406,14.061,213.0
1407,14.071,196.0
1408,14.081,196.0
1409,14.091000000000001,196.0
1410,14.101,196.0
1411,14.111,196.0
1412,14.121,190.0
1413,14.131,0.0
1414,14.141,0.0
1415,14.151,0.0
1416,14.161,0.0
1417,14.171000000000001,0.0
1418,14.181000000000001,0.0
1419,14.191,0.0
1420,14.201,0.0
1421,14.211,0.0
1422,14.221,0.0
1423,14.231,0.0
1424,14.241,0.0
1425,14.251,253.0
1426,14.261000000000001,253.0
1427,14.271,253.0
1428,14.281,253.0
1429,14.291,253.0
1430,14.301,268.0
1431,14.311,268.0
1432,14.321,268.0
1433,14.331,268.0
1434,14.341000000000001,268.0
1435,14.351,248.0
1436,14.361,248.0
1437,14.371,248.0
1438,14.381,248.0
1439,14.391,248.0
1440,14.401,244.0
1441,14.411,244.0
1442,14.421000000000001,244.0
1443,14.431000000000001,244.0
1444,14.441,244.0
1445,14.451,230.0
1446,14.461,0.0
1447,14.471,0.0
1448,14.481,0.0
1449,14.491,0.0
1450,14.501,0.0
1451,14.511000000000001,0.0
1452,14.521,0.0
1453,14.531,0.0
1454,14.541,0.0
1455,14.551,0.0
1456,14.561,0.0
1457,14.571,206.0
1458,14.581,206.0
1459,14.591000000000001,190.0
1460,14.601,190.0
1461,14.611,190.0
1462,14.621,190.0
1463,14.631,181.0
1464,14.641,181.0
1465,14.651,181.0
1466,14.661,181.0
1467,14.671000000000001,181.0
1468,14.681000000000001,213.0
1469,14.691,213.0
1470,14.701,213.0
1471,14.711,213.0
1472,14.721,213.0
1473,14.731,216.5
1474,14.741,220.0
1475,14.751,220.0
1476,14.761000000000001,220.0
1477,14.771,220.0
1478,14.781,222.0
1479,14.791,222.0
1480,14.801,222.0
1481,14.811,222.0
1482,14.821,210.0
1483,14.831,210.0
1484,14.841000000000001,210.0
1485,14.851,210.0
1486,14.861,205.5
1487,14.871,201.0
1488,14.881,201.0
1489,14.891,201.0
1490,14.901,0.0
1491,14.911,0.0
1492,14.921000000000001,0.0
1493,14.931000000000001,0.0
1494,14.941,0.0
1495,14.951,0.0
1496,14.961,0.0
1497,14.971,0.0
1498,14.981,0.0
1499,14.991,0.0
1500,15.001,0.0
1501,15.011000000000001,247.0
1502,15.021,247.0
1503,15.031,247.0
1504,15.041,247.0
1505,15.051,247.0
1506,15.061,247.0
1507,15.071,247.0
1508,15.081,247.0
1509,15.091000000000001,247.0
1510,15.101,247.0
1511,15.111,235.0
1512,15.121,0.0
1513,15.131,0.0
1514,15.141,0.0
1515,15.151,0.0
1516,15.161,0.0
1517,15.171000000000001,0.0
1518,15.181000000000001,0.0
1519,15.191,0.0
1520,15.201,0.0
1521,15.211,221.0
1522,15.221,221.0
1523,15.231,221.0
1524,15.241,221.0
1525,15.251,208.0
1526,15.261000000000001,208.0
1527,15.271,208.0
1528,15.281,0.0
1529,15.291,0.0
1530,15.301,0.0
1531,15.311,0.0
1532,15.321,0.0
1533,15.331,0.0
1534,15.341000000000001,0.0
1535,15.351,0.0
1536,15.361,0.0
1537,15.371,0.0
1538,15.381,199.0
1539,15.391,199.0
1540,15.401,199.0
1541,15.411,199.0
1542,15.421000000000001,199.0
1543,15.431000000000001,199.0
1544,15.441,186.0
1545,15.451,186.0
1546,15.461,186.0
1547,15.471,186.0
1548,15.481,186.0
1549,15.491,216.0
1550,15.501,216.0
1551,15.511000000000001,216.0
1552,15.521,216.0
1553,15.531,192.0
1554,15.541,192.0
1555,15.551,192.0
1556,15.561,192.0
1557,15.571,187.5
1558,15.581,183.0
1559,15.591000000000001,183.0
1560,15.601,183.0
1561,15.611,187.66666666666666
1562,15.621,192.33333333333331
1563,15.631,197.0
1564,15.641,197.0
1565,15.651,197.0
1566,15.661,197.0
1567,15.671000000000001,213.0
1568,15.681000000000001,229.0
1569,15.691,245.0
1570,15.701,245.0
1571,15.711,245.0
1572,15.721,252.0
1573,15.731,252.0
1574,15.741,252.0
1575,15.751,252.0
1576,15.761000000000001,252.0
1577,15.771,237.0
1578,15.781,237.0
1579,15.791,237.0
1580,15.801,237.0
1581,15.811,237.0
1582,15.821,228.0
1583,15.831,228.0
1584,15.841000000000001,228.0
1585,15.851,228.0
1586,15.861,213.0
1587,15.871,213.0
1588,15.881,213.0
1589,15.891,213.0
1590,15.901,213.0
1591,15.911,194.0
1592,15.921000000000001,194.0
1593,15.931000000000001,194.0
1594,15.941,194.0
1595,15.951,194.0
1596,15.961,185.0
1597,15.971,185.0
1598,15.981,185.0
1599,15.991,185.0
1600,16.001,180.0
1601,16.011,180.0
1602,16.021,180.0
1603,16.031,180.0
1604,16.041,180.0
1605,16.051000000000002,179.5
1606,16.061,179.0
1607,16.071,178.5
1608,16.081,178.0
1609,16.091,178.0
1610,16.101,178.0
1611,16.111,176.0
1612,16.121,0.0
1613,16.131,0.0
1614,16.141000000000002,0.0
1615,16.151,0.0
1616,16.161,0.0
1617,16.171,0.0
1618,16.181,0.0
1619,16.191,0.0
1620,16.201,225.0
1621,16.211000000000002,225.0
1622,16.221,225.0
1623,16.231,225.0
1624,16.241,221.0
1625,16.251,221.0
1626,16.261,221.0
1627,16.271,221.0
1628,16.281,221.0
1629,16.291,217.0
1630,16.301000000000002,217.0
1631,16.311,217.0
1632,16.321,217.0
1633,16.331,217.0
1634,16.341,243.0
1635,16.351,243.0
1636,16.361,243.0
1637,16.371,243.0
1638,16.381,262.0
1639,16.391000000000002,262.0
1640,16.401,262.0
1641,16.411,262.0
1642,16.421,262.0
1643,16.431,259.0
1644,16.441,259.0
1645,16.451,259.0
1646,16.461000000000002,259.0
1647,16.471,259.0
1648,16.481,251.0
1649,16.491,251.0
1650,16.501,251.0
1651,16.511,251.0
1652,16.521,225.0
1653,16.531,225.0
1654,16.541,225.0
1655,16.551000000000002,0.0
1656,16.561,0.0
1657,16.571,0.0
1658,16.581,0.0
1659,16.591,0.0
1660,16.601,0.0
1661,16.611,0.0
1662,16.621,0.0
1663,16.631,0.0
1664,16.641000000000002,194.0
1665,16.651,194.0
1666,16.661,194.0
1667,16.671,186.0
1668,16.681,186.0
1669,16.691,186.0
1670,16.701,186.0
1671,16.711000000000002,175.0
1672,16.721,175.0
1673,16.731,175.0
1674,16.741,175.0
1675,16.751,175.0
1676,16.761,173.0
1677,16.771,0.0
1678,16.781,0.0
1679,16.791,0.0
1680,16.801000000000002,0.0
1681,16.811,0.0
1682,16.821,0.0
1683,16.831,0.0
1684,16.841,0.0
1685,16.851,0.0
1686,16.861,0.0
1687,16.871,0.0
1688,16.881,0.0
1689,16.891000000000002,0.0
1690,16.901,163.0
1691,16.911,163.0
1692,16.921,163.0
1693,16.931,163.0
1694,16.941,163.0
1695,16.951,153.0
1696,16.961000000000002,153.0
1697,16.971,153.0
1698,16.981,153.0
1699,16.991,153.0
1700,17.001,149.0
1701,17.011,149.0
1702,17.021,149.0
1703,17.031,149.0
1704,17.041,149.0
1705,17.051000000000002,149.0
1706,17.061,149.0
1707,17.071,149.0
1708,17.081,149.0
1709,17.091,149.0
1710,17.101,149.0
1711,17.111,149.0
1712,17.121,149.0
1713,17.131,149.0
1714,17.141000000000002,149.0
1715,17.151,149.0
1716,17.161,149.0
1717,17.171,149.0
1718,17.181,149.0
1719,17.191,0.0
1720,17.201,0.0
1721,17.211000000000002,0.0
1722,17.221,0.0
1723,17.231,0.0
1724,17.241,0.0
1725,17.251,0.0
1726,17.261,0.0
1727,17.271,0.0
1728,17.281,0.0
1729,17.291,0.0
1730,17.301000000000002,0.0
1731,17.311,0.0
1732,17.321,0.0
1733,17.331,213.0
1734,17.341,213.0
1735,17.351,213.0
1736,17.361,213.0
1737,17.371,213.0
1738,17.381,213.0
1739,17.391000000000002,213.0
1740,17.401,213.0
1741,17.411,223.0
1742,17.421,223.0
1743,17.431,223.0
1744,17.441,223.0
1745,17.451,223.0
1746,17.461000000000002,223.0
1747,17.471,223.0
1748,17.481,188.0
1749,17.491,188.0
1750,17.501,188.0
1751,17.511,188.0
1752,17.521,188.0
1753,17.531,188.0
1754,17.541,188.0
1755,17.551000000000002,178.0
1756,17.561,178.0
1757,17.571,178.0
1758,17.581,178.0
1759,17.591,178.0
1760,17.601,178.0
1761,17.611,178.0
1762,17.621,276.0
1763,17.631,276.0
1764,17.641000000000002,276.0
1765,17.651,276.0
1766,17.661,276.0
1767,17.671,276.0
1768,17.681,276.0
1769,17.691,276.0
1770,17.701,269.0
1771,17.711000000000002,269.0
1772,17.721,269.0
1773,17.731,269.0
1774,17.741,269.0
1775,17.751,269.0
1776,17.761,269.0
1777,17.771,249.0
1778,17.781,249.0
1779,17.791,249.0
1780,17.801000000000002,0.0
1781,17.811,0.0
1782,17.821,0.0
1783,17.831,0.0
1784,17.841,0.0
1785,17.851,0.0
1786,17.861,0.0
1787,17.871,0.0
1788,17.881,0.0
1789,17.891000000000002,0.0
1790,17.901,216.0
1791,17.911,216.0
1792,17.921,216.0
1793,17.931,216.0
1794,17.941,216.0
1795,17.951,216.0
1796,17.961000000000002,216.0
1797,17.971,216.0
1798,17.981,210.0
1799,17.991,0.0
1800,18.001,0.0
1801,18.011,0.0
1802,18.021,0.0
1803,18.031,0.0
1804,18.041,0.0
1805,18.051000000000002,0.0
1806,18.061,0.0
1807,18.071,0.0
1808,18.081,0.0
1809,18.091,0.0
1810,18.101,0.0
1811,18.111,0.0
1812,18.121,0.0
1813,18.131,0.0
1814,18.141000000000002,0.0
1815,18.151,191.0
1816,18.161,191.0
1817,18.171,191.0
1818,18.181,191.0
1819,18.191,191.0
1820,18.201,200.0
1821,18.211000000000002,209.0
1822,18.221,209.0
1823,18.231,209.0
1824,18.241,209.0
1825,18.251,209.0
1826,18.261,208.0
1827,18.271,208.0
1828,18.281,208.0
1829,18.291,208.0
1830,18.301000000000002,208.0
1831,18.311,208.0
1832,18.321,208.0
1833,18.331,208.0
1834,18.341,227.0
1835,18.351,227.0
1836,18.361,227.0
1837,18.371,227.0
1838,18.381,227.0
1839,18.391000000000002,227.0
1840,18.401,227.0
1841,18.411,211.0
1842,18.421,211.0
1843,18.431,211.0
1844,18.441,211.0
1845,18.451,211.0
1846,18.461000000000002,211.0
1847,18.471,211.0
1848,18.481,192.0
1849,18.491,192.0
1850,18.501,192.0
1851,18.511,0.0
1852,18.521,0.0
1853,18.531,0.0
1854,18.541,0.0
1855,18.551000000000002,0.0
1856,18.561,0.0
1857,18.571,0.0
1858,18.581,0.0
1859,18.591,233.0
1860,18.601,233.0
1861,18.611,233.0
1862,18.621,232.0
1863,18.631,232.0
1864,18.641000000000002,232.0
1865,18.651,232.0
1866,18.661,232.0
1867,18.671,232.0
1868,18.681,232.0
1869,18.691,198.0
1870,18.701,198.0
1871,18.711000000000002,198.0
1872,18.721,198.0
1873,18.731,198.0
1874,18.741,198.0
1875,18.751,198.0
1876,18.761,196.5
1877,18.771,195.0
1878,18.781,195.0
1879,18.791,195.0
1880,18.801000000000002,195.0
1881,18.811,195.0
1882,18.821,195.0
1883,18.831,172.0
1884,18.841,172.0
1885,18.851,172.0
1886,18.861,172.0
1887,18.871,172.0
1888,18.881,172.0
1889,18.891000000000002,172.0
1890,18.901,0.0
1891,18.911,0.0
1892,18.921,0.0
1893,18.931,0.0
1894,18.941,0.0
1895,18.951,0.0
1896,18.961000000000002,0.0
1897,18.971,0.0
1898,18.981,0.0
1899,18.991,0.0
1900,19.001,0.0
1901,19.011,211.0
1902,19.021,211.0
1903,19.031,211.0
1904,19.041,211.0
1905,19.051000000000002,204.0
1906,19.061,204.0
1907,19.071,204.0
1908,19.081,204.0
1909,19.091,204.0
1910,19.101,204.0
1911,19.111,204.0
1912,19.121,246.0
1913,19.131,246.0
1914,19.141000000000002,246.0
1915,19.151,246.0
1916,19.161,246.0
1917,19.171,246.0
1918,19.181,246.0
1919,19.191,259.0
1920,19.201,259.0
1921,19.211000000000002,259.0
1922,19.221,259.0
1923,19.231,259.0
1924,19.241,259.0
1925,19.251,259.0
1926,19.261,257.0
1927,19.271,257.0
1928,19.281,257.0
1929,19.291,257.0
1930,19.301000000000002,257.0
1931,19.311,257.0
1932,19.321,257.0
1933,19.331,234.0
1934,19.341,234.0
1935,19.351,234.0
1936,19.361,0.0
1937,19.371,0.0
1938,19.381,0.0
1939,19.391000000000002,0.0
1940,19.401,0.0
1941,19.411,0.0
1942,19.421,0.0
1943,19.431,0.0
1944,19.441,0.0
1945,19.451,254.0
1946,19.461000000000002,254.0
1947,19.471,254.0
1948,19.481,221.0
1949,19.491,221.0
1950,19.501,221.0
1951,19.511,0.0
1952,19.521,0.0
1953,19.531,0.0
1954,19.541,0.0
1955,19.551000000000002,0.0
1956,19.561,0.0
1957,19.571,0.0
1958,19.581,0.0
1959,19.591,0.0
1960,19.601,0.0
1961,19.611,176.0
1962,19.621,176.0
1963,19.631,176.0
1964,19.641000000000002,176.0
1965,19.651,176.0
1966,19.661,176.0
1967,19.671,176.0
1968,19.681,176.0
1969,19.691,170.5
1970,19.701,165.0
1971,19.711000000000002,165.0
1972,19.721,165.0
1973,19.731,165.0
1974,19.741,165.0
1975,19.751,165.0
1976,19.761,0.0
1977,19.771,0.0
1978,19.781,0.0
1979,19.791,0.0
1980,19.801000000000002,0.0
1981,19.811,0.0
1982,19.821,0.0
1983,19.831,0.0
1984,19.841,0.0
1985,19.851,0.0
1986,19.861,0.0
1987,19.871,0.0
1988,19.881,0.0
1989,19.891000000000002,0.0
1990,19.901,0.0
1991,19.911,0.0
1992,19.921,0.0
1993,19.931,0.0
1994,19.941,250.0
1995,19.951,250.0
1996,19.961000000000002,250.0
1997,19.971,208.0
1998,19.981,208.0
1999,19.991,208.0
2000,20.001,208.0
2001,20.011,208.0
2002,20.021,208.0
2003,20.031,208.0
2004,20.041,208.0
2005,20.051000000000002,186.0
2006,20.061,186.0
2007,20.071,186.0
2008,20.081,186.0
2009,20.091,186.0
2010,20.101,186.0
2011,20.111,183.0
2012,20.121,180.0
2013,20.131,177.0
2014,20.141000000000002,177.0
2015,20.151,177.0
2016,20.161,177.0
2017,20.171,177.0
2018,20.181,177.0
2019,20.191,188.0
2020,20.201,188.0
2021,20.211000000000002,188.0
2022,20.221,188.0
2023,20.231,188.0
2024,20.241,188.0
2025,20.251,188.0
2026,20.261,169.5
2027,20.271,151.0
2028,20.281,151.0
2029,20.291,151.0
2030,20.301000000000002,151.0
2031,20.311,151.0
2032,20.321,202.0
2033,20.331,253.0
2034,20.341,253.0
2035,20.351,253.0
2036,20.361,253.0
2037,20.371,253.0
2038,20.381,253.0
2039,20.391000000000002,253.0
2040,20.401,260.0
2041,20.411,260.0
2042,20.421,260.0
2043,20.431,260.0
2044,20.441,260.0
2045,20.451,260.0
2046,20.461000000000002,260.0
2047,20.471,238.0
2048,20.481,238.0
2049,20.491,238.0
2050,20.501,238.0
2051,20.511,0.0
2052,20.521,0.0
2053,20.531,0.0
2054,20.541,0.0
2055,20.551000000000002,0.0
2056,20.561,0.0
2057,20.571,0.0
2058,20.581,0.0
2059,20.591,0.0
2060,20.601,0.0
2061,20.611,0.0
2062,20.621,0.0
2063,20.631,218.0
2064,20.641000000000002,218.0
2065,20.651,218.0
2066,20.661,218.0
2067,20.671,218.0
2068,20.681,218.0
2069,20.691,212.0
2070,20.701,212.0
2071,20.711000000000002,212.0
2072,20.721,212.0
2073,20.731,212.0
2074,20.741,212.0
2075,20.751,212.0
2076,20.761,241.0
2077,20.771,241.0
2078,20.781,241.0
2079,20.791,241.0
2080,20.801000000000002,241.0
2081,20.811,241.0
2082,20.821,241.0
2083,20.831,171.0
2084,20.841,171.0
2085,20.851,171.0
2086,20.861,171.0
2087,20.871,171.0
2088,20.881,171.0
2089,20.891000000000002,171.0
2090,20.901,157.0
2091,20.911,157.0
2092,20.921,157.0
2093,20.931,157.0
2094,20.941,157.0
2095,20.951,157.0
2096,20.961000000000002,157.0
2097,20.971,157.0
2098,20.981,0.0
2099,20.991,0.0
2100,21.001,0.0
2101,21.011,0.0
2102,21.021,0.0
2103,21.031,0.0
2104,21.041,0.0
2105,21.051000000000002,0.0
2106,21.061,0.0
2107,21.071,212.0
2108,21.081,212.0
2109,21.091,212.0
2110,21.101,212.0
2111,21.111,189.0
2112,21.121,189.0
2113,21.131,189.0
2114,21.141000000000002,189.0
2115,21.151,189.0
2116,21.161,189.0
2117,21.171,0.0
2118,21.181,0.0
2119,21.191,0.0
2120,21.201,0.0
2121,21.211000000000002,0.0
2122,21.221,0.0
2123,21.231,0.0
2124,21.241,0.0
2125,21.251,0.0
2126,21.261,0.0
2127,21.271,0.0
2128,21.281,0.0
2129,21.291,0.0
2130,21.301000000000002,0.0
2131,21.311,205.0
2132,21.321,205.0
2133,21.331,222.0
2134,21.341,222.0
2135,21.351,222.0
2136,21.361,222.0
2137,21.371000000000002,222.0
2138,21.381,222.0
2139,21.391000000000002,222.0
2140,21.401,222.0
2141,21.411,219.0
2142,21.421,219.0
2143,21.431,219.0
2144,21.441,219.0
2145,21.451,219.0
2146,21.461000000000002,219.0
2147,21.471,202.0
2148,21.481,202.0
2149,21.491,202.0
2150,21.501,202.0
2151,21.511,202.0
2152,21.521,202.0
2153,21.531,202.0
2154,21.541,242.0
2155,21.551000000000002,242.0
2156,21.561,242.0
2157,21.571,242.0
2158,21.581,242.0
2159,21.591,242.0
2160,21.601,242.0
2161,21.611,242.0
2162,21.621000000000002,236.0
2163,21.631,236.0
2164,21.641000000000002,236.0
2165,21.651,236.0
2166,21.661,236.0
2167,21.671,236.0
2168,21.681,236.0
2169,21.691,224.0
2170,21.701,224.0
2171,21.711000000000002,224.0
2172,21.721,224.0
2173,21.731,224.0
2174,21.741,224.0
2175,21.751,224.0
2176,21.761,208.0
2177,21.771,208.0
2178,21.781,208.0
2179,21.791,208.0
2180,21.801000000000002,208.0
2181,21.811,208.0
2182,21.821,208.0
2183,21.831,227.0
2184,21.841,227.0
2185,21.851,227.0
2186,21.861,227.0
2187,21.871000000000002,227.0
2188,21.881,227.0
2189,21.891000000000002,227.0
2190,21.901,188.0
2191,21.911,188.0
2192,21.921,188.0
2193,21.931,188.0
2194,21.941,188.0
2195,21.951,188.0
2196,21.961000000000002,188.0
2197,21.971,188.0
2198,21.981,237.0
2199,21.991,237.0
2200,22.001,237.0
2201,22.011,237.0
2202,22.021,237.0
2203,22.031,237.0
2204,22.041,214.0
2205,22.051000000000002,214.0
2206,22.061,214.0
2207,22.071,214.0
2208,22.081,214.0
2209,22.091,214.0
2210,22.101,214.0
2211,22.111,210.0
2212,22.121000000000002,0.0
2213,22.131,0.0
2214,22.141000000000002,0.0
2215,22.151,0.0
2216,22.161,0.0
2217,22.171,0.0
2218,22.181,195.0
2219,22.191,195.0
2220,22.201,195.0
2221,22.211000000000002,195.0
2222,22.221,195.0
2223,22.231,195.0
2224,22.241,205.2
2225,22.251,215.39999999999998
2226,22.261,225.59999999999997
2227,22.271,235.79999999999995
2228,22.281,246.0
2229,22.291,246.0
2230,22.301000000000002,246.0
2231,22.311,246.0
2232,22.321,246.0
2233,22.331,244.0
2234,22.341,244.0
2235,22.351,244.0
2236,22.361,244.0
2237,22.371000000000002,244.0
2238,22.381,244.0
2239,22.391000000000002,244.0
2240,22.401,232.0
2241,22.411,232.0
2242,22.421,232.0
2243,22.431,232.0
2244,22.441,232.0
2245,22.451,232.0
2246,22.461000000000002,232.0
2247,22.471,205.0
2248,22.481,205.0
2249,22.491,205.0
2250,22.501,205.0
2251,22.511,205.0
2252,22.521,205.0
2253,22.531,205.0
2254,22.541,180.0
2255,22.551000000000002,180.0
2256,22.561,180.0
2257,22.571,180.0
2258,22.581,180.0
2259,22.591,180.0
2260,22.601,180.0
2261,22.611,172.0
2262,22.621000000000002,172.0
2263,22.631,172.0
2264,22.641000000000002,172.0
2265,22.651,172.0
2266,22.661,172.0
2267,22.671,172.0
2268,22.681,211.0
2269,22.691,250.0
2270,22.701,250.0
2271,22.711000000000002,250.0
2272,22.721,250.0
2273,22.731,250.0
2274,22.741,250.0
2275,22.751,250.0
2276,22.761,172.0
2277,22.771,172.0
2278,22.781,172.0
2279,22.791,172.0
2280,22.801000000000002,172.0
2281,22.811,172.0
2282,22.821,172.0
2283,22.831,176.0
2284,22.841,176.0
2285,22.851,176.0
2286,22.861,176.0
2287,22.871000000000002,176.0
2288,22.881,176.0
2289,22.891000000000002,176.0
2290,22.901,161.0
2291,22.911,161.0
2292,22.921,161.0
2293,22.931,161.0
2294,22.941,161.0
2295,22.951,161.0
2296,22.961000000000002,184.0
2297,22.971,207.0
2298,22.981,207.0
2299,22.991,207.0
2300,23.001,207.0
2301,23.011,207.0
2302,23.021,207.0
2303,23.031,207.0
2304,23.041,180.0
2305,23.051000000000002,180.0
2306,23.061,180.0
2307,23.071,180.0
2308,23.081,180.0
2309,23.091,180.0
2310,23.101,180.0
2311,23.111,155.0
2312,23.121000000000002,155.0
2313,23.131,155.0
2314,23.141000000000002,155.0
2315,23.151,155.0
2316,23.161,155.0
2317,23.171,155.0
2318,23.181,166.0
2319,23.191,166.0
2320,23.201,166.0
2321,23.211000000000002,166.0
2322,23.221,166.0
2323,23.231,166.0
2324,23.241,166.0
2325,23.251,166.0
2326,23.261,214.0
2327,23.271,214.0
2328,23.281,214.0
2329,23.291,214.0
2330,23.301000000000002,214.0
2331,23.311,214.0
2332,23.321,214.0
2333,23.331,215.0
2334,23.341,215.0
2335,23.351,215.0
2336,23.361,215.0
2337,23.371000000000002,215.0
2338,23.381,215.0
2339,23.391000000000002,215.0
2340,23.401,199.0
2341,23.411,199.0
2342,23.421,199.0
2343,23.431,199.0
2344,23.441,199.0
2345,23.451,199.0
2346,23.461000000000002,199.0
2347,23.471,197.0
2348,23.481,0.0
2349,23.491,0.0
2350,23.501,0.0
2351,23.511,0.0
2352,23.521,0.0
2353,23.531,0.0
2354,23.541,0.0
2355,23.551000000000002,224.0
2356,23.561,224.0
2357,23.571,224.0
2358,23.581,224.0
2359,23.591,224.0
2360,23.601,224.0
2361,23.611,215.0
2362,23.621000000000002,215.0
2363,23.631,215.0
2364,23.641000000000002,215.0
2365,23.651,215.0
2366,23.661,215.0
2367,23.671,215.0
2368,23.681,250.0
2369,23.691,250.0
2370,23.701,250.0
2371,23.711000000000002,250.0
2372,23.721,250.0
2373,23.731,250.0
2374,23.741,250.0
2375,23.751,250.0
2376,23.761,254.0
2377,23.771,254.0
2378,23.781,254.0
2379,23.791,254.0
2380,23.801000000000002,254.0
2381,23.811,254.0
2382,23.821,254.0
2383,23.831,229.0
2384,23.841,229.0
2385,23.851,229.0
2386,23.861,229.0
2387,23.871000000000002,229.0
2388,23.881,229.0
2389,23.891000000000002,229.0
2390,23.901,222.0
2391,23.911,0.0
2392,23.921,0.0
2393,23.931,0.0
2394,23.941,0.0
2395,23.951,0.0
2396,23.961000000000002,0.0
2397,23.971,0.0
2398,23.981,0.0
2399,23.991,191.0
2400,24.001,191.0
2401,24.011,191.0
2402,24.021,191.0
2403,24.031,191.0
2404,24.042,173.0
2405,24.052,173.0
2406,24.062,173.0
2407,24.072,173.0
2408,24.082,173.0
2409,24.092,173.0
2410,24.102,173.0
2411,24.112000000000002,171.0
2412,24.122,0.0
2413,24.132,0.0
2414,24.142,0.0
2415,24.152,0.0
2416,24.162,0.0
2417,24.172,0.0
2418,24.182000000000002,0.0
2419,24.192,0.0
2420,24.202,0.0
2421,24.212,0.0
2422,24.222,0.0
2423,24.232,0.0
2424,24.242,0.0
2425,24.252,0.0
2426,24.262,156.0
2427,24.272000000000002,156.0
2428,24.282,156.0
2429,24.292,156.0
2430,24.302,156.0
2431,24.312,156.0
2432,24.322,156.0
2433,24.332,147.0
2434,24.342,147.0
2435,24.352,147.0
2436,24.362000000000002,147.0
2437,24.372,147.0
2438,24.382,147.0
2439,24.392,147.0
2440,24.402,147.0
2441,24.412,147.0
2442,24.422,147.0
2443,24.432000000000002,147.0
2444,24.442,147.0
2445,24.452,147.0
2446,24.462,147.0
2447,24.472,147.0
2448,24.482,147.0
2449,24.492,147.0
2450,24.502,147.0
2451,24.512,147.0
2452,24.522000000000002,147.0
2453,24.532,147.0
2454,24.542,147.0
2455,24.552,0.0
2456,24.562,0.0
2457,24.572,0.0
2458,24.582,0.0
2459,24.592,0.0
2460,24.602,0.0
2461,24.612000000000002,0.0
2462,24.622,0.0
2463,24.632,0.0
2464,24.642,0.0
2465,24.652,0.0
2466,24.662,0.0
2467,24.672,0.0
2468,24.682000000000002,0.0
2469,24.692,268.0
2470,24.702,268.0
2471,24.712,268.0
2472,24.722,273.0
2473,24.732,273.0
2474,24.742,273.0
2475,24.752,252.0
2476,24.762,252.0
2477,24.772000000000002,252.0
2478,24.782,241.0
2479,24.792,241.0
2480,24.802,241.0
2481,24.812,244.0
2482,24.822,244.0
2483,24.832,244.0
2484,24.842,221.0
2485,24.852,221.0
2486,24.862000000000002,221.0
2487,24.872,213.0
2488,24.882,0.0
2489,24.892,0.0
2490,24.902,0.0
