Frame,Time,F0
372,3.72,0.0
373,3.73,0.0
374,3.74,0.0
375,3.75,0.0
376,3.7600000000000002,0.0
377,3.77,0.0
378,3.7800000000000002,0.0
379,3.79,201.0
380,3.8000000000000003,241.33333333333334
381,3.81,281.6666666666667
382,3.8200000000000003,322.0
383,3.83,283.75
384,3.84,245.5
385,3.85,207.25
386,3.86,169.0
387,3.87,278.0
388,3.88,278.0
389,3.89,278.0
390,3.9,278.0
391,3.91,278.0
392,3.92,278.0
393,3.93,278.0
394,3.94,217.0
395,3.95,0.0
396,3.96,0.0
397,3.97,0.0
398,3.98,0.0
399,3.99,0.0
400,4.0,0.0
401,4.01,0.0
402,4.0200000000000005,0.0
403,4.03,0.0
404,4.04,0.0
405,4.05,213.0
406,4.0600000000000005,222.66666666666666
407,4.07,232.33333333333331
408,4.08,242.0
409,4.09,242.0
410,4.1,242.0
411,4.11,242.0
412,4.12,251.0
413,4.13,260.0
414,4.14,269.0
415,4.15,278.0
416,4.16,278.0
417,4.17,278.0
418,4.18,102.0
419,4.19,0.0
420,4.2,0.0
421,4.21,0.0
422,4.22,0.0
423,4.23,0.0
424,4.24,0.0
425,4.25,0.0
426,4.26,0.0
427,4.2700000000000005,0.0
428,4.28,0.0
429,4.29,0.0
430,4.3,0.0
431,4.3100000000000005,0.0
432,4.32,0.0
433,4.33,0.0
434,4.34,0.0
435,4.3500000000000005,0.0
436,4.36,0.0
437,4.37,0.0
438,4.38,0.0
439,4.39,0.0
440,4.4,161.0
441,4.41,161.0
442,4.42,161.0
443,4.43,161.0
444,4.44,161.0
445,4.45,0.0
446,4.46,0.0
447,4.47,0.0
448,4.48,0.0
449,4.49,0.0
450,4.5,288.0
451,4.51,288.0
452,4.5200000000000005,288.0
453,4.53,288.0
454,4.54,288.0
455,4.55,288.0
456,4.5600000000000005,288.0
457,4.57,288.0
458,4.58,288.0
459,4.59,279.61538461538464
460,4.6000000000000005,271.2307692307693
461,4.61,262.8461538461539
462,4.62,254.46153846153854
463,4.63,246.07692307692315
464,4.64,237.69230769230776
465,4.65,229.30769230769238
466,4.66,220.923076923077
467,4.67,212.5384615384616
468,4.68,204.15384615384622
469,4.69,195.76923076923083
470,4.7,187.38461538461544
471,4.71,179.0
472,4.72,176.44444444444446
473,4.73,173.8888888888889
474,4.74,171.33333333333337
475,4.75,168.77777777777783
476,4.76,166.22222222222229
477,4.7700000000000005,163.66666666666674
478,4.78,161.1111111111112
479,4.79,158.55555555555566
480,4.8,156.0
481,4.8100000000000005,156.0
482,4.82,156.0
483,4.83,172.0
484,4.84,188.0
485,4.8500000000000005,199.8181818181818
486,4.86,211.63636363636363
487,4.87,223.45454545454544
488,4.88,235.27272727272725
489,4.89,247.09090909090907
490,4.9,258.9090909090909
491,4.91,270.7272727272727
492,4.92,282.5454545454545
493,4.93,294.3636363636363
494,4.94,306.18181818181813
495,4.95,318.0
496,4.96,318.0
497,4.97,318.0
498,4.98,318.0
499,4.99,318.0
500,5.0,259.0
501,5.01,0.0
502,5.0200000000000005,0.0
503,5.03,0.0
504,5.04,0.0
505,5.05,0.0
506,5.0600000000000005,0.0
507,5.07,0.0
508,5.08,0.0
509,5.09,0.0
510,5.1000000000000005,0.0
511,5.11,0.0
512,5.12,287.0
513,5.13,287.0
514,5.14,287.0
515,5.15,287.0
516,5.16,287.0
517,5.17,282.53846153846155
518,5.18,278.0769230769231
519,5.19,273.61538461538464
520,5.2,269.1538461538462
521,5.21,264.69230769230774
522,5.22,260.2307692307693
523,5.23,255.76923076923083
524,5.24,251.30769230769238
525,5.25,246.84615384615392
526,5.26,242.38461538461547
527,5.2700000000000005,237.92307692307702
528,5.28,233.46153846153857
529,5.29,229.0
530,5.3,235.88888888888889
531,5.3100000000000005,242.77777777777777
532,5.32,249.66666666666666
533,5.33,256.55555555555554
534,5.34,263.44444444444446
535,5.3500000000000005,270.33333333333337
536,5.36,277.2222222222223
537,5.37,284.1111111111112
538,5.38,291.0
539,5.39,288.75
540,5.4,286.5
541,5.41,284.25
542,5.42,282.0
543,5.43,279.75
544,5.44,277.5
545,5.45,275.25
546,5.46,273.0
547,5.47,269.7
548,5.48,266.4
549,5.49,263.09999999999997
550,5.5,259.79999999999995
551,5.51,256.49999999999994
552,5.5200000000000005,253.19999999999993
553,5.53,249.89999999999992
554,5.54,246.5999999999999
555,5.55,243.2999999999999
556,5.5600000000000005,240.0
557,5.57,240.0
558,5.58,240.0
559,5.59,240.0
560,5.6000000000000005,240.0
561,5.61,235.0
562,5.62,230.0
563,5.63,230.0
564,5.64,230.0
565,5.65,230.0
566,5.66,230.0
567,5.67,230.0
568,5.68,230.0
569,5.69,230.0
570,5.7,216.0
571,5.71,0.0
572,5.72,0.0
573,5.73,0.0
574,5.74,0.0
575,5.75,0.0
576,5.76,0.0
577,5.7700000000000005,0.0
578,5.78,0.0
579,5.79,232.0
580,5.8,214.0
581,5.8100000000000005,196.0
582,5.82,204.71428571428572
583,5.83,213.42857142857144
584,5.84,222.14285714285717
585,5.8500000000000005,230.8571428571429
586,5.86,239.5714285714286
587,5.87,248.28571428571433
588,5.88,257.0
589,5.89,257.0
590,5.9,257.0
591,5.91,257.0
592,5.92,257.0
593,5.93,0.0
594,5.94,0.0
595,5.95,0.0
596,5.96,0.0
597,5.97,0.0
598,5.98,0.0
599,5.99,0.0
600,6.0,183.0
601,6.01,0.0
602,6.0200000000000005,0.0
603,6.03,0.0
604,6.04,0.0
605,6.05,0.0
606,6.0600000000000005,0.0
607,6.07,0.0
608,6.08,0.0
609,6.09,0.0
610,6.1000000000000005,0.0
611,6.11,0.0
612,6.12,0.0
613,6.13,0.0
614,6.140000000000001,0.0
615,6.15,0.0
616,6.16,241.0
617,6.17,249.2
618,6.18,257.4
619,6.19,265.59999999999997
620,6.2,273.79999999999995
621,6.21,282.0
622,6.22,282.0
623,6.23,282.0
624,6.24,282.0
625,6.25,282.0
626,6.26,325.0
627,6.2700000000000005,0.0
628,6.28,0.0
629,6.29,0.0
630,6.3,0.0
631,6.3100000000000005,0.0
632,6.32,0.0
633,6.33,0.0
634,6.34,0.0
635,6.3500000000000005,0.0
636,6.36,0.0
637,6.37,0.0
638,6.38,0.0
639,6.390000000000001,0.0
640,6.4,0.0
641,6.41,135.0
642,6.42,124.0
643,6.43,124.0
644,6.44,124.0
645,6.45,124.0
646,6.46,124.0
647,6.47,124.0
648,6.48,124.0
649,6.49,124.0
650,6.5,124.0
651,6.51,124.0
652,6.5200000000000005,124.0
653,6.53,124.0
654,6.54,124.0
655,6.55,124.0
656,6.5600000000000005,124.0
657,6.57,124.0
658,6.58,124.0
659,6.59,124.0
660,6.6000000000000005,124.0
661,6.61,124.0
662,6.62,124.0
663,6.63,124.0
664,6.640000000000001,124.0
665,6.65,124.0
666,6.66,124.0
667,6.67,124.0
668,6.68,125.0
669,6.69,0.0
670,6.7,0.0
671,6.71,0.0
672,6.72,0.0
673,6.73,0.0
674,6.74,0.0
675,6.75,0.0
676,6.76,0.0
677,6.7700000000000005,0.0
678,6.78,0.0
679,6.79,0.0
680,6.8,0.0
681,6.8100000000000005,0.0
682,6.82,0.0
683,6.83,0.0
684,6.84,0.0
685,6.8500000000000005,0.0
686,6.86,0.0
687,6.87,0.0
688,6.88,197.0
689,6.890000000000001,197.92857142857142
690,6.9,198.85714285714283
691,6.91,199.78571428571425
692,6.92,200.71428571428567
693,6.93,201.64285714285708
694,6.94,202.5714285714285
695,6.95,203.49999999999991
696,6.96,204.42857142857133
697,6.97,205.35714285714275
698,6.98,206.28571428571416
699,6.99,207.21428571428558
700,7.0,208.142857142857
701,7.01,209.0714285714284
702,7.0200000000000005,210.0
703,7.03,212.33333333333334
704,7.04,214.66666666666669
705,7.05,217.0
706,7.0600000000000005,231.44444444444446
707,7.07,245.8888888888889
708,7.08,260.33333333333337
709,7.09,274.7777777777778
710,7.1000000000000005,289.2222222222223
711,7.11,303.66666666666674
712,7.12,318.1111111111112
713,7.13,332.55555555555566
714,7.140000000000001,347.0
715,7.15,329.3333333333333
716,7.16,311.66666666666663
717,7.17,294.0
718,7.18,293.6
719,7.19,293.20000000000005
720,7.2,292.80000000000007
721,7.21,292.4000000000001
722,7.22,292.0000000000001
723,7.23,291.60000000000014
724,7.24,291.20000000000016
725,7.25,290.8000000000002
726,7.26,290.4000000000002
727,7.2700000000000005,290.0
728,7.28,275.6
729,7.29,261.20000000000005
730,7.3,246.80000000000004
731,7.3100000000000005,232.40000000000003
732,7.32,218.0
733,7.33,234.0
734,7.34,250.0
735,7.3500000000000005,266.0
736,7.36,282.0
737,7.37,298.0
738,7.38,314.0
739,7.390000000000001,330.0
740,7.4,346.0
741,7.41,362.0
742,7.42,378.0
743,7.43,378.0
744,7.44,378.0
745,7.45,378.0
746,7.46,378.0
747,7.47,378.0
748,7.48,173.0
749,7.49,0.0
750,7.5,0.0
751,7.51,0.0
752,7.5200000000000005,0.0
753,7.53,0.0
754,7.54,0.0
755,7.55,0.0
756,7.5600000000000005,0.0
757,7.57,0.0
758,7.58,0.0
759,7.59,310.0
760,7.6000000000000005,310.0
761,7.61,310.0
762,7.62,310.0
763,7.63,293.75
764,7.640000000000001,277.5
765,7.65,261.25
766,7.66,245.0
767,7.67,257.6666666666667
768,7.68,270.33333333333337
769,7.69,283.00000000000006
770,7.7,295.66666666666674
771,7.71,308.3333333333334
772,7.72,321.0
773,7.73,321.0
774,7.74,321.0
775,7.75,321.0
776,7.76,321.0
777,7.7700000000000005,321.0
778,7.78,321.0
779,7.79,321.0
780,7.8,321.0
781,7.8100000000000005,321.0
782,7.82,321.0
783,7.83,321.0
784,7.84,252.0
785,7.8500000000000005,0.0
786,7.86,0.0
787,7.87,0.0
788,7.88,0.0
789,7.890000000000001,0.0
790,7.9,0.0
791,7.91,0.0
792,7.92,0.0
793,7.930000000000001,0.0
794,7.94,0.0
795,7.95,227.0
796,7.96,226.66666666666666
797,7.97,226.33333333333331
798,7.98,226.0
799,7.99,210.0
800,8.0,194.0
801,8.01,178.0
802,8.02,186.75
803,8.03,195.5
804,8.040000000000001,204.25
805,8.05,213.0
806,8.06,213.0
807,8.07,213.0
808,8.08,99.0
809,8.09,0.0
810,8.1,0.0
811,8.11,0.0
812,8.120000000000001,0.0
813,8.13,0.0
814,8.14,0.0
815,8.15,0.0
816,8.16,0.0
817,8.17,0.0
818,8.18,0.0
819,8.19,0.0
820,8.2,0.0
821,8.21,160.0
822,8.22,189.5
823,8.23,219.0
824,8.24,248.5
825,8.25,278.0
826,8.26,271.4
827,8.27,264.79999999999995
828,8.28,258.19999999999993
829,8.290000000000001,251.59999999999994
830,8.3,244.99999999999994
831,8.31,238.39999999999995
832,8.32,231.79999999999995
833,8.33,225.19999999999996
834,8.34,218.59999999999997
835,8.35,212.0
836,8.36,212.0
837,8.370000000000001,212.0
838,8.38,212.0
839,8.39,212.0
840,8.4,212.0
841,8.41,215.91666666666666
842,8.42,219.83333333333331
843,8.43,223.74999999999997
844,8.44,227.66666666666663
845,8.45,231.5833333333333
846,8.46,235.49999999999994
847,8.47,239.4166666666666
848,8.48,243.33333333333326
849,8.49,247.24999999999991
850,8.5,251.16666666666657
851,8.51,255.08333333333323
852,8.52,259.0
853,8.53,245.66666666666666
854,8.540000000000001,232.33333333333331
855,8.55,219.0
856,8.56,233.0
857,8.57,220.33333333333334
858,8.58,207.66666666666669
859,8.59,195.00000000000003
860,8.6,182.33333333333337
861,8.61,169.6666666666667
862,8.620000000000001,157.0
863,8.63,157.0
864,8.64,157.0
865,8.65,157.0
866,8.66,157.0
867,8.67,157.0
868,8.68,157.0
869,8.69,157.0
870,8.700000000000001,157.0
871,8.71,207.0
872,8.72,0.0
873,8.73,0.0
874,8.74,0.0
875,8.75,0.0
876,8.76,0.0
877,8.77,0.0
878,8.78,0.0
879,8.790000000000001,0.0
880,8.8,0.0
881,8.81,0.0
882,8.82,0.0
883,8.83,0.0
884,8.84,156.0
885,8.85,171.2
886,8.86,186.39999999999998
887,8.870000000000001,201.59999999999997
888,8.88,216.79999999999995
889,8.89,232.0
890,8.9,227.78571428571428
891,8.91,223.57142857142856
892,8.92,219.35714285714283
893,8.93,215.1428571428571
894,8.94,210.9285714285714
895,8.950000000000001,206.71428571428567
896,8.96,202.49999999999994
897,8.97,198.28571428571422
898,8.98,194.0714285714285
899,8.99,189.85714285714278
900,9.0,185.64285714285705
901,9.01,181.42857142857133
902,9.02,177.2142857142856
903,9.03,173.0
904,9.040000000000001,175.54545454545453
905,9.05,178.09090909090907
906,9.06,180.6363636363636
907,9.07,183.18181818181813
908,9.08,185.72727272727266
909,9.09,188.2727272727272
910,9.1,190.81818181818173
911,9.11,193.36363636363626
912,9.120000000000001,195.9090909090908
913,9.13,198.45454545454533
914,9.14,201.0
915,9.15,201.0
916,9.16,201.0
917,9.17,201.0
918,9.18,322.0
919,9.19,0.0
920,9.200000000000001,0.0
921,9.21,0.0
922,9.22,0.0
923,9.23,0.0
924,9.24,0.0
925,9.25,0.0
926,9.26,0.0
927,9.27,0.0
928,9.28,0.0
929,9.290000000000001,231.0
930,9.3,230.5
931,9.31,230.0
932,9.32,229.5
933,9.33,229.0
934,9.34,228.5
935,9.35,228.0
936,9.36,228.0
937,9.370000000000001,228.0
938,9.38,228.0
939,9.39,228.0
940,9.4,228.0
941,9.41,268.0
942,9.42,0.0
943,9.43,0.0
944,9.44,0.0
945,9.450000000000001,0.0
946,9.46,0.0
947,9.47,0.0
948,9.48,0.0
949,9.49,0.0
950,9.5,0.0
951,9.51,0.0
952,9.52,0.0
953,9.53,0.0
954,9.540000000000001,0.0
955,9.55,0.0
956,9.56,0.0
957,9.57,294.0
958,9.58,294.0
959,9.59,299.0
960,9.6,304.0
961,9.61,309.0
962,9.620000000000001,314.0
963,9.63,319.0
964,9.64,300.8
965,9.65,282.6
966,9.66,264.40000000000003
967,9.67,246.20000000000005
968,9.68,228.00000000000006
969,9.69,209.80000000000007
970,9.700000000000001,191.60000000000008
971,9.71,173.4000000000001
972,9.72,155.2000000000001
973,9.73,137.0
974,9.74,156.0
975,9.75,175.0
976,9.76,194.0
977,9.77,213.0
978,9.78,232.0
979,9.790000000000001,251.0
980,9.8,270.0
981,9.81,289.0
982,9.82,280.57142857142856
983,9.83,272.1428571428571
984,9.84,263.71428571428567
985,9.85,255.28571428571425
986,9.86,246.85714285714283
987,9.870000000000001,238.42857142857142
988,9.88,230.0
989,9.89,234.92857142857142
990,9.9,239.85714285714283
991,9.91,244.78571428571425
992,9.92,249.71428571428567
993,9.93,254.64285714285708
994,9.94,259.5714285714285
995,9.950000000000001,264.49999999999994
996,9.96,269.4285714285714
997,9.97,274.35714285714283
998,9.98,279.2857142857143
999,9.99,284.2142857142857
1000,10.0,289.14285714285717
1001,10.01,294.0714285714286
1002,10.02,299.0
1003,10.03,299.0
1004,10.040000000000001,299.0
1005,10.05,299.0
1006,10.06,299.0
1007,10.07,299.0
1008,10.08,299.0
1009,10.09,299.0
1010,10.1,252.0
1011,10.11,0.0
1012,10.120000000000001,0.0
1013,10.13,0.0
1014,10.14,0.0
1015,10.15,0.0
1016,10.16,0.0
1017,10.17,0.0
1018,10.18,0.0
1019,10.19,0.0
1020,10.200000000000001,0.0
1021,10.21,0.0
1022,10.22,0.0
1023,10.23,0.0
1024,10.24,212.0
1025,10.25,222.33333333333334
1026,10.26,232.66666666666669
1027,10.27,243.00000000000003
1028,10.28,253.33333333333337
1029,10.290000000000001,263.6666666666667
1030,10.3,274.0
1031,10.31,284.3333333333333
1032,10.32,294.66666666666663
1033,10.33,304.99999999999994
1034,10.34,315.33333333333326
1035,10.35,325.6666666666666
1036,10.36,336.0
1037,10.370000000000001,336.0
1038,10.38,336.0
1039,10.39,336.0
1040,10.4,336.0
1041,10.41,336.0
1042,10.42,336.0
1043,10.43,336.0
1044,10.44,98.0
1045,10.450000000000001,0.0
1046,10.46,0.0
1047,10.47,0.0
1048,10.48,0.0
1049,10.49,0.0
1050,10.5,0.0
1051,10.51,0.0
1052,10.52,0.0
1053,10.53,0.0
1054,10.540000000000001,0.0
1055,10.55,0.0
1056,10.56,0.0
1057,10.57,0.0
1058,10.58,0.0
1059,10.59,0.0
1060,10.6,0.0
1061,10.61,0.0
1062,10.620000000000001,0.0
1063,10.63,0.0
1064,10.64,143.0
1065,10.65,155.33333333333334
1066,10.66,167.66666666666669
1067,10.67,180.00000000000003
1068,10.68,192.33333333333337
