frameIndex,frameTime,voiceProb_sma,F0_sma,pcm_intensity_sma,pcm_loudness_sma,pcm_RMSenergy_sma,pcm_LOGenergy_sma
0,0.000000,0,0,0,0,0,-4.158871e+01
1,0.005000,0,0,0,0,0,-4.158871e+01
2,0.010000,0,0,0,0,0,-4.158871e+01
3,0.015000,0,0,0,0,0,-4.158871e+01
4,0.020000,0,0,0,0,0,-4.158871e+01
5,0.025000,0,0,0,0,0,-4.158871e+01
6,0.030000,0,0,0,0,0,-4.158871e+01
7,0.035000,0,0,0,0,0,-4.158871e+01
8,0.040000,0,0,0,0,0,-4.158871e+01
9,0.045000,0,0,0,0,0,-4.158871e+01
10,0.050000,0,0,0,0,0,-4.158871e+01
11,0.055000,0,0,0,0,0,-4.158871e+01
12,0.060000,0,0,0,0,0,-4.158871e+01
13,0.065000,0,0,0,0,0,-4.158871e+01
14,0.070000,0,0,0,0,0,-4.158871e+01
15,0.075000,0,0,0,0,0,-4.158871e+01
16,0.080000,0,0,0,0,0,-4.158871e+01
17,0.085000,0,0,0,0,0,-4.158871e+01
18,0.090000,0,0,0,0,0,-4.158871e+01
19,0.095000,0,0,0,0,0,-4.158871e+01
20,0.100000,0,0,0,0,0,-4.158871e+01
21,0.105000,0,0,0,0,0,-4.158871e+01
22,0.110000,0,0,0,0,0,-4.158871e+01
23,0.115000,0,0,0,0,0,-4.158871e+01
24,0.120000,0,0,0,0,0,-4.158871e+01
25,0.125000,0,0,0,0,0,-4.158871e+01
26,0.130000,0,0,0,0,0,-4.158871e+01
27,0.135000,0,0,0,0,0,-4.158871e+01
28,0.140000,0,0,0,0,0,-4.158871e+01
29,0.145000,0,0,0,0,0,-4.158871e+01
30,0.150000,0,0,0,0,0,-4.158871e+01
31,0.155000,0,0,0,0,0,-4.158871e+01
32,0.160000,0,0,0,0,0,-4.158871e+01
33,0.165000,0,0,0,0,0,-4.158871e+01
34,0.170000,0,0,0,0,0,-4.158871e+01
35,0.175000,0,0,0,0,0,-4.158871e+01
36,0.180000,0,0,0,0,0,-4.158871e+01
37,0.185000,0,0,0,0,0,-4.158871e+01
38,0.190000,0,0,0,0,0,-4.158871e+01
39,0.195000,0,0,0,0,0,-4.158871e+01
40,0.200000,0,0,0,0,0,-4.158871e+01
41,0.205000,0,0,0,0,0,-4.158871e+01
42,0.210000,0,0,0,0,0,-4.158871e+01
43,0.215000,0,0,0,0,0,-4.158871e+01
44,0.220000,0,0,0,0,0,-4.158871e+01
45,0.225000,0,0,0,0,0,-4.158871e+01
46,0.230000,0,0,0,0,0,-4.158871e+01
47,0.235000,0,0,0,0,0,-4.158871e+01
48,0.240000,0,0,0,0,0,-4.158871e+01
49,0.245000,0,0,0,0,0,-4.158871e+01
50,0.250000,0,0,0,0,0,-4.158871e+01
51,0.255000,0,0,0,0,0,-4.158871e+01
52,0.260000,0,0,0,0,0,-4.158871e+01
53,0.265000,0,0,0,0,0,-4.158871e+01
54,0.270000,0,0,0,0,0,-4.158871e+01
55,0.275000,0,0,0,0,0,-4.158871e+01
56,0.280000,0,0,0,0,0,-4.158871e+01
57,0.285000,0,0,0,0,0,-4.158871e+01
58,0.290000,0,0,0,0,0,-4.158871e+01
59,0.295000,0,0,0,0,0,-4.158871e+01
60,0.300000,0,0,0,0,0,-4.158871e+01
61,0.305000,0,0,0,0,0,-4.158871e+01
62,0.310000,0,0,0,0,0,-4.158871e+01
63,0.315000,0,0,0,0,0,-4.158871e+01
64,0.320000,0,0,0,0,0,-4.158871e+01
65,0.325000,0,0,0,0,0,-4.158871e+01
66,0.330000,0,0,0,0,0,-4.158871e+01
67,0.335000,0,0,0,0,0,-4.158871e+01
68,0.340000,0,0,0,0,0,-4.158871e+01
69,0.345000,0,0,0,0,0,-4.158871e+01
70,0.350000,0,0,0,0,0,-4.158871e+01
71,0.355000,0,0,0,0,0,-4.158871e+01
72,0.360000,0,0,0,0,0,-4.158871e+01
73,0.365000,0,0,0,0,0,-4.158871e+01
74,0.370000,0,0,0,0,0,-4.158871e+01
75,0.375000,0,0,0,0,0,-4.158871e+01
76,0.380000,0,0,0,0,0,-4.158871e+01
77,0.385000,0,0,0,0,0,-4.158871e+01
78,0.390000,0,0,0,0,0,-4.158871e+01
79,0.395000,0,0,0,0,0,-4.158871e+01
80,0.400000,0,0,0,0,0,-4.158871e+01
81,0.405000,0,0,0,0,0,-4.158871e+01
82,0.410000,0,0,0,0,0,-4.158871e+01
83,0.415000,0,0,0,0,0,-4.158871e+01
84,0.420000,0,0,0,0,0,-4.158871e+01
85,0.425000,0,0,0,0,0,-4.158871e+01
86,0.430000,0,0,0,0,0,-4.158871e+01
87,0.435000,0,0,0,0,0,-4.158871e+01
88,0.440000,0,0,0,0,0,-4.158871e+01
89,0.445000,0,0,0,0,0,-4.158871e+01
90,0.450000,0,0,0,0,0,-4.158871e+01
91,0.455000,0,0,0,0,0,-4.158871e+01
92,0.460000,0,0,0,0,0,-4.158871e+01
93,0.465000,0,0,0,0,0,-4.158871e+01
94,0.470000,0,0,0,0,0,-4.158871e+01
