frame,pcm
344,0.00732421875
345,0.009857177734375
346,-0.006378173828125
347,-0.008941650390625
348,-2.74658203125E-4
349,-0.003875732421875
350,-0.005218505859375
351,3.0517578125E-5
352,0.00750732421875
353,0.012451171875
354,0.008575439453125
355,0.0013427734375
356,-0.0093994140625
357,-0.00921630859375
358,0.00604248046875
359,0.00238037109375
360,-0.013885498046875
361,-0.005950927734375
362,0.00714111328125
363,7.9345703125E-4
364,-3.0517578125E-4
365,0.00830078125
366,0.0025634765625
367,-0.003997802734375
368,0.00177001953125
369,0.00213623046875
370,0.001373291015625
371,0.00689697265625
372,0.0074462890625
373,0.005218505859375
374,5.79833984375E-4
375,-0.0042724609375
376,-0.002471923828125
377,-0.00640869140625
378,-0.011474609375
379,-4.57763671875E-4
380,0.00787353515625
381,-0.0010986328125
382,-0.001617431640625
383,0.009063720703125
384,0.007476806640625
385,4.2724609375E-4
386,-0.0045166015625
387,-0.00457763671875
388,0.001190185546875
389,-4.2724609375E-4
390,0.001739501953125
391,0.00921630859375
392,0.006500244140625
393,0.005340576171875
394,0.001556396484375
395,-0.0111083984375
396,-0.008148193359375
397,0.00299072265625
398,-0.00335693359375
399,-0.010528564453125
400,-0.00384521484375
401,-3.662109375E-4
402,0.001007080078125
403,0.010223388671875
404,0.00897216796875
405,-0.001129150390625
406,2.44140625E-4
407,0.003173828125
408,-0.0028076171875
409,-0.012451171875
410,-0.01068115234375
411,0.005462646484375
412,0.005340576171875
413,-0.005584716796875
414,-9.1552734375E-4
415,0.0037841796875
416,8.23974609375E-4
417,6.103515625E-5
418,0.005279541015625
419,0.005584716796875
420,-0.0029296875
421,0.00341796875
422,0.007904052734375
423,-0.00537109375
424,-0.00628662109375
425,-6.40869140625E-4
426,-0.00347900390625
427,-0.00933837890625
428,-0.008087158203125
429,0.007781982421875
430,0.008056640625
431,-0.004486083984375
432,0.00628662109375
433,0.010406494140625
434,-0.002838134765625
435,0.003021240234375
436,0.007598876953125
437,-0.008209228515625
438,-0.014556884765625
439,-0.007354736328125
440,-8.23974609375E-4
441,0.001068115234375
442,-0.004547119140625
443,-0.00665283203125
444,0.004180908203125
445,0.010833740234375
446,-7.32421875E-4
447,-0.0057373046875
448,0.010955810546875
449,0.017730712890625
450,0.001953125
451,-0.0123291015625
452,-0.013641357421875
453,-0.005645751953125
454,0.003662109375
455,0.00616455078125
456,-3.35693359375E-4
457,-0.008514404296875
458,-0.0020751953125
459,0.012481689453125
460,0.01165771484375
461,-0.001495361328125
462,-0.009735107421875
463,-0.00213623046875
464,0.007415771484375
465,-0.00482177734375
466,-0.01715087890625
467,-0.009796142578125
468,0.0013427734375
469,0.005279541015625
470,0.00115966796875
471,0.004425048828125
472,0.0142822265625
473,0.00604248046875
474,-0.003631591796875
475,0.005035400390625
476,0.00421142578125
477,-0.008392333984375
478,-0.007110595703125
479,-0.004608154296875
480,-0.010650634765625
481,-0.00439453125
482,0.010711669921875
483,0.008697509765625
484,-8.85009765625E-4
485,0.004119873046875
486,0.003570556640625
487,-0.009521484375
488,-0.01104736328125
489,-0.001373291015625
490,0.008880615234375
491,0.00726318359375
492,-0.00701904296875
493,-0.010101318359375
494,4.2724609375E-4
495,0.0089111328125
496,0.008514404296875
497,-0.001495361328125
498,-0.009613037109375
499,-0.003082275390625
500,0.010406494140625
501,0.011627197265625
502,-0.00115966796875
503,-0.010162353515625
504,-0.0076904296875
505,-0.00531005859375
506,-0.00439453125
507,0.003570556640625
508,0.010498046875
509,0.0108642578125
510,0.006988525390625
511,7.01904296875E-4
512,-0.002899169921875
513,-0.00579833984375
514,-0.00201416015625
515,0.002197265625
516,-0.007965087890625
517,-0.00628662109375
518,0.0069580078125
519,-0.002105712890625
520,-0.013397216796875
521,-0.0068359375
522,0.003570556640625
523,0.012481689453125
524,0.01416015625
525,0.00616455078125
526,0.001953125
527,0.003662109375
528,-0.004364013671875
529,-0.0123291015625
530,-0.0068359375
531,-0.0084228515625
532,-0.00836181640625
533,0.005706787109375
534,0.003509521484375
535,-0.0079345703125
536,2.13623046875E-4
537,0.0093994140625
538,0.00445556640625
539,0.005279541015625
540,0.008575439453125
541,-0.0045166015625
542,-0.008819580078125
543,0.008056640625
544,0.0050048828125
545,-0.01824951171875
546,-0.01483154296875
547,0.00439453125
548,0.003021240234375
549,-0.003997802734375
550,0.0015869140625
551,0.012542724609375
552,0.011566162109375
553,-0.0054931640625
554,-0.0125732421875
555,-0.007171630859375
556,-0.002838134765625
557,0.006927490234375
558,0.00665283203125
559,-0.007476806640625
560,-0.003692626953125
561,0.00677490234375
562,8.85009765625E-4
563,-1.52587890625E-4
564,0.003265380859375
565,6.103515625E-5
566,7.62939453125E-4
567,-0.002410888671875
568,-0.00994873046875
569,-0.009521484375
570,-0.0013427734375
571,0.00616455078125
572,-0.0010986328125
573,-0.003326416015625
574,0.00933837890625
575,0.007720947265625
576,-5.4931640625E-4
577,5.79833984375E-4
578,0.006103515625
579,0.004150390625
580,-0.01275634765625
581,-0.012176513671875
582,0.004150390625
583,0.00164794921875
584,0.002166748046875
585,0.006927490234375
586,-0.00531005859375
587,-0.005828857421875
588,0.009979248046875
589,0.012603759765625
590,0.004669189453125
591,0.00390625
592,0.010040283203125
593,0.008941650390625
594,-0.004241943359375
595,-0.011993408203125
596,-0.008331298828125
597,-0.0050048828125
598,0.002105712890625
599,0.00537109375
600,-0.006378173828125
601,-0.009368896484375
602,0.00494384765625
603,0.010894775390625
604,0.003570556640625
605,3.0517578125E-4
606,0.005340576171875
607,0.006561279296875
608,-0.00384521484375
609,-0.013275146484375
610,-0.006011962890625
611,0.007080078125
612,0.003143310546875
613,-0.006103515625
614,6.103515625E-5
615,0.007049560546875
616,0.00274658203125
617,-6.7138671875E-4
618,7.01904296875E-4
619,-0.00384521484375
620,-0.0118408203125
621,-0.010162353515625
622,1.52587890625E-4
623,0.005157470703125
624,0.002838134765625
625,0.002777099609375
626,-6.7138671875E-4
627,-0.009185791015625
628,-0.005401611328125
629,0.0068359375
630,0.00311279296875
631,-0.011962890625
632,-0.006195068359375
633,0.008941650390625
634,-0.00347900390625
635,-0.013671875
636,0.005859375
637,0.01727294921875
638,0.009368896484375
639,6.103515625E-4
640,-0.0020751953125
641,-6.40869140625E-4
642,-0.010589599609375
643,-0.02130126953125
644,-0.010040283203125
645,0.00762939453125
646,0.01275634765625
647,0.0111083984375
648,0.014404296875
649,0.0125732421875
650,-0.006011962890625
651,-0.012847900390625
652,0.00189208984375
653,9.1552734375E-5
654,-0.018157958984375
655,-0.016265869140625
656,0.005035400390625
657,0.0128173828125
658,0.0028076171875
659,2.13623046875E-4
660,0.007720947265625
661,0.0145263671875
662,0.01031494140625
663,-0.0079345703125
664,-0.015289306640625
665,-0.008056640625
666,-0.008026123046875
667,-0.01141357421875
668,-0.0087890625
669,-0.00250244140625
670,0.00244140625
671,0.003326416015625
672,0.004302978515625
673,0.00885009765625
674,0.009765625
675,-0.0025634765625
676,-0.013092041015625
677,-0.00335693359375
678,0.00421142578125
679,-0.0040283203125
680,-0.001068115234375
681,0.012725830078125
682,0.01348876953125
683,7.9345703125E-4
684,-0.013458251953125
685,-0.011199951171875
686,0.004669189453125
687,0.007080078125
688,-0.00372314453125
689,-0.004669189453125
690,0.005279541015625
691,0.008453369140625
692,7.62939453125E-4
693,-0.008331298828125
694,-0.006195068359375
695,0.002899169921875
696,0.00201416015625
697,-0.002105712890625
698,0.001190185546875
699,0.003387451171875
700,-0.0030517578125
701,-0.004913330078125
702,0.003509521484375
703,0.00335693359375
704,0.0032958984375
705,0.01348876953125
706,0.015594482421875
707,0.01171875
708,0.0029296875
709,-0.013153076171875
710,-0.01312255859375
711,-0.003265380859375
712,-0.009918212890625
713,-0.016998291015625
714,-0.001220703125
715,0.021575927734375
716,0.01800537109375
717,-0.00457763671875
718,-0.002532958984375
719,0.017425537109375
720,0.0091552734375
721,-0.0172119140625
722,-0.014617919921875
723,0.00396728515625
724,-0.00482177734375
725,-0.01483154296875
726,0.00506591796875
727,0.01873779296875
728,0.011322021484375
729,0.002899169921875
730,-0.003570556640625
731,-0.001708984375
732,0.0010986328125
733,-0.012298583984375
734,-0.02197265625
735,-0.007568359375
736,0.012908935546875
737,0.009857177734375
738,-0.0035400390625
739,0.00848388671875
740,0.022491455078125
741,0.00469970703125
742,-0.01287841796875
743,-0.00299072265625
744,0.00103759765625
745,-0.01220703125
746,-0.00579833984375
747,0.007171630859375
748,-0.004974365234375
749,-0.014404296875
750,-0.00592041015625
751,0.004791259765625
752,0.006591796875
753,-0.00518798828125
754,-0.00439453125
755,0.015167236328125
756,0.018707275390625
757,0.006927490234375
758,-0.00384521484375
759,-0.00787353515625
760,0.001495361328125
761,0.0054931640625
762,-0.00787353515625
763,-0.013824462890625
764,0.001007080078125
765,0.00830078125
766,-0.0029296875
767,2.44140625E-4
768,0.014312744140625
769,0.011993408203125
770,0.006591796875
771,0.009765625
772,0.011199951171875
773,-2.13623046875E-4
774,-0.019134521484375
775,-0.02252197265625
776,-0.015472412109375
777,-0.015625
778,-0.008758544921875
779,0.011322021484375
780,0.025115966796875
781,0.019012451171875
782,0.00262451171875
783,0.0018310546875
784,0.00616455078125
785,-0.006500244140625
786,-0.00982666015625
787,-0.003509521484375
788,-0.00592041015625
789,0.002288818359375
790,0.006622314453125
791,-0.00341796875
792,-0.004150390625
793,-0.006683349609375
794,-0.006683349609375
795,0.00189208984375
796,6.40869140625E-4
797,0.006195068359375
798,0.01043701171875
799,-0.004791259765625
800,-0.0054931640625
801,0.00299072265625
802,-0.00885009765625
803,-0.014373779296875
804,-0.002044677734375
805,-0.001251220703125
806,-0.011444091796875
807,-0.006317138671875
808,0.01190185546875
809,0.01629638671875
810,0.001800537109375
811,-0.008697509765625
812,-7.9345703125E-4
813,0.006011962890625
814,-0.002899169921875
815,-0.00408935546875
816,0.00146484375
817,-0.00225830078125
818,-0.002655029296875
819,1.220703125E-4
820,-0.001129150390625
821,-0.007568359375
822,-0.013916015625
823,-0.001556396484375
824,0.01617431640625
825,0.009246826171875
826,-0.003143310546875
827,0.007568359375
828,0.01513671875
829,0.001190185546875
830,-0.0081787109375
831,-0.005096435546875
832,-0.0035400390625
833,-0.01123046875
834,-0.0108642578125
835,0.009429931640625
836,0.018402099609375
837,0.0113525390625
838,0.00738525390625
839,-2.13623046875E-4
840,-0.00689697265625
841,-0.009735107421875
842,-0.0084228515625
843,-0.0010986328125
844,-0.004791259765625
845,-0.0084228515625
846,4.57763671875E-4
847,0.00213623046875
848,-0.00335693359375
849,-0.0062255859375
850,0.0010986328125
851,0.01153564453125
852,0.001556396484375
853,-0.0048828125
854,0.011993408203125
855,0.011688232421875
856,-0.01153564453125
857,-0.01361083984375
858,0.00836181640625
859,0.009857177734375
860,-0.014007568359375
861,-0.018280029296875
862,-0.0023193359375
863,0.004638671875
864,0.001953125
865,-0.006622314453125
866,-0.009796142578125
867,0.0042724609375
868,0.01336669921875
869,6.103515625E-4
870,-0.0067138671875
871,0.0030517578125
872,0.005279541015625
873,0.003662109375
874,0.009246826171875
875,0.004547119140625
876,-0.010162353515625
877,-0.01434326171875
878,-0.007354736328125
879,-0.00653076171875
880,-0.01300048828125
881,-0.010528564453125
882,0.005615234375
883,0.0242919921875
884,0.02294921875
885,0.001068115234375
886,-0.002532958984375
887,0.014892578125
888,0.009002685546875
889,-0.0125732421875
890,-0.01312255859375
891,-0.007568359375
892,-0.006011962890625
893,3.96728515625E-4
894,0.003875732421875
895,0.004913330078125
896,0.001190185546875
897,-0.0040283203125
898,0.00604248046875
899,0.018096923828125
900,0.01025390625
901,-0.0020751953125
902,3.662109375E-4
903,2.44140625E-4
904,-0.007080078125
905,-0.001220703125
906,0.00811767578125
907,0.00286865234375
908,-0.008056640625
909,-0.001800537109375
910,0.01104736328125
911,-0.002899169921875
912,-0.0201416015625
913,-0.011962890625
914,0.004302978515625
915,0.016998291015625
916,0.01312255859375
917,0.00299072265625
918,0.008697509765625
919,0.005523681640625
920,-0.010467529296875
921,-0.017486572265625
922,-0.019500732421875
923,-0.017242431640625
924,-0.012054443359375
925,-0.006683349609375
926,1.220703125E-4
927,0.006378173828125
928,0.011260986328125
929,0.010345458984375
930,0.01220703125
931,0.01885986328125
932,0.00830078125
933,-0.01336669921875
934,-0.020965576171875
935,-0.017364501953125
936,-0.01800537109375
937,-0.021728515625
938,-0.016082763671875
939,-0.003570556640625
940,0.00390625
941,0.011871337890625
942,0.018768310546875
943,0.01385498046875
944,0.00640869140625
945,0.00372314453125
946,1.220703125E-4
947,-0.0048828125
948,-0.00933837890625
949,-0.00836181640625
950,-0.00372314453125
951,-0.00726318359375
952,-0.006256103515625
953,0.011566162109375
954,0.01629638671875
955,-1.52587890625E-4
956,-0.005859375
957,0.002197265625
958,0.002105712890625
959,-0.007904052734375
960,-0.005035400390625
961,0.0107421875
962,0.008880615234375
963,-0.00213623046875
964,6.7138671875E-4
965,0.002227783203125
966,-0.004974365234375
967,-0.010498046875
968,-0.010162353515625
969,-6.103515625E-5
970,0.014739990234375
971,0.0147705078125
972,0.00555419921875
973,0.01287841796875
974,0.017303466796875
975,0.001373291015625
976,-0.00335693359375
977,0.0057373046875
978,0.007354736328125
979,0.00555419921875
980,0.001434326171875
981,-0.007659912109375
982,-0.0084228515625
983,0.00469970703125
984,0.0140380859375
985,0.012298583984375
986,0.00848388671875
987,0.003662109375
988,0.005126953125
989,0.008148193359375
990,-0.00689697265625
991,-0.0230712890625
992,-0.013946533203125
993,0.008392333984375
994,0.016754150390625
995,0.0106201171875
996,0.0125732421875
997,0.021575927734375
998,0.013671875
999,-0.01043701171875
1000,-0.026123046875
1001,-0.020782470703125
1002,-0.005035400390625
1003,0.00396728515625
1004,9.1552734375E-4
1005,0.001220703125
1006,0.0091552734375
1007,0.00244140625
1008,-0.0091552734375
1009,-0.008544921875
1010,-0.009124755859375
1011,-0.003936767578125
1012,0.00689697265625
1013,0.00274658203125
1014,-0.00531005859375
1015,-0.00640869140625
1016,-0.005645751953125
1017,-0.0079345703125
1018,-0.013580322265625
1019,-0.0059814453125
1020,0.00164794921875
1021,-0.005645751953125
1022,4.57763671875E-4
1023,0.005615234375
1024,-0.006683349609375
1025,-0.00506591796875
1026,-0.00140380859375
1027,-0.008026123046875
1028,-0.002655029296875
1029,0.007476806640625
1030,0.01177978515625
1031,0.0047607421875
1032,-0.011138916015625
1033,-0.014801025390625
1034,-0.014617919921875
1035,-0.02166748046875
1036,-0.017425537109375
1037,4.57763671875E-4
1038,0.0157470703125
1039,0.020721435546875
1040,0.020904541015625
1041,0.014404296875
1042,-0.005950927734375
1043,-0.017425537109375
1044,-0.00714111328125
1045,-5.4931640625E-4
1046,-0.003143310546875
1047,-0.004241943359375
1048,0.00146484375
1049,0.016693115234375
1050,0.016845703125
1051,-0.0050048828125
1052,-0.016082763671875
1053,-0.0037841796875
1054,0.007965087890625
1055,-0.004119873046875
1056,-0.013336181640625
1057,0.00732421875
1058,0.02362060546875
1059,0.010589599609375
1060,-0.003326416015625
1061,0.00604248046875
1062,0.011871337890625
1063,-0.00115966796875
1064,-0.00677490234375
1065,-0.0078125
1066,-0.007568359375
1067,-7.9345703125E-4
1068,0.00128173828125
1069,0.00347900390625
1070,0.001007080078125
1071,-0.004364013671875
1072,0.0062255859375
1073,0.01202392578125
1074,0.0050048828125
1075,0.001861572265625
1076,-0.0040283203125
1077,-0.0025634765625
1078,0.003326416015625
1079,-0.009307861328125
1080,-0.014495849609375
1081,-0.004119873046875
1082,8.23974609375E-4
1083,0.007843017578125
1084,0.00604248046875
1085,-0.002685546875
1086,0.00555419921875
1087,0.013427734375
1088,0.01123046875
1089,0.008575439453125
1090,0.00146484375
1091,-0.007354736328125
1092,-0.01422119140625
1093,-0.01153564453125
1094,0.00274658203125
1095,0.002838134765625
1096,-0.010589599609375
1097,-0.00244140625
1098,0.022308349609375
1099,0.02325439453125
1100,-0.0015869140625
1101,-0.014007568359375
1102,7.01904296875E-4
1103,0.010101318359375
1104,-0.0081787109375
1105,-0.02520751953125
1106,-0.013885498046875
1107,0.008270263671875
1108,0.015838623046875
1109,0.011138916015625
1110,0.00469970703125
1111,0.00286865234375
1112,0.0032958984375
1113,-0.001983642578125
1114,-0.004547119140625
1115,-3.35693359375E-4
1116,-0.002685546875
1117,-0.0107421875
1118,-0.00750732421875
1119,7.01904296875E-4
1120,-0.001678466796875
1121,-3.0517578125E-5
1122,0.01348876953125
1123,0.017303466796875
1124,0.00494384765625
1125,-0.005523681640625
1126,-0.006622314453125
1127,-0.010589599609375
1128,-0.019775390625
1129,-0.01531982421875
1130,-0.002716064453125
1131,-0.00567626953125
1132,-0.00665283203125
1133,0.010223388671875
1134,0.021270751953125
1135,0.017852783203125
1136,0.007598876953125
1137,-0.003662109375
1138,-0.010284423828125
1139,-0.016632080078125
1140,-0.016265869140625
1141,-0.010223388671875
1142,-0.014312744140625
1143,-0.015777587890625
1144,-0.001190185546875
1145,0.016754150390625
1146,0.023681640625
1147,0.015106201171875
1148,0.004364013671875
1149,0.001983642578125
1150,-0.002655029296875
1151,-0.009002685546875
1152,-0.013427734375
1153,-0.015625
1154,-0.010162353515625
1155,-0.00244140625
1156,0.006439208984375
1157,0.01336669921875
1158,0.005615234375
1159,-0.0018310546875
1160,0.0072021484375
1161,0.015350341796875
1162,0.01177978515625
1163,0.0081787109375
1164,0.008209228515625
1165,0.004058837890625
1166,-0.003387451171875
1167,-0.008514404296875
1168,-0.01324462890625
1169,-0.0186767578125
1170,-0.012908935546875
1171,0.007049560546875
1172,0.0205078125
1173,0.0147705078125
1174,0.008087158203125
1175,0.010040283203125
1176,0.008270263671875
1177,0.00469970703125
1178,0.004791259765625
1179,4.8828125E-4
1180,-0.008453369140625
1181,-0.01220703125
1182,-0.003936767578125
1183,0.001312255859375
1184,-0.01129150390625
1185,-0.013458251953125
1186,0.0093994140625
1187,0.019287109375
1188,0.002685546875
1189,-0.005645751953125
1190,0.002410888671875
1191,0.00360107421875
1192,-0.007568359375
1193,-0.0152587890625
1194,-0.00726318359375
1195,0.004241943359375
1196,0.00799560546875
1197,0.00482177734375
1198,-1.220703125E-4
1199,-7.32421875E-4
1200,-7.32421875E-4
1201,0.001190185546875
1202,-9.46044921875E-4
1203,-0.013702392578125
1204,-0.013763427734375
1205,-0.00347900390625
1206,-0.003875732421875
1207,-0.004241943359375
1208,0.001617431640625
1209,0.010345458984375
1210,0.018310546875
1211,0.01470947265625
1212,0.002899169921875
1213,-0.00677490234375
1214,-0.011932373046875
1215,-0.008544921875
1216,-0.005340576171875
1217,-0.012939453125
1218,-0.0174560546875
1219,-0.006103515625
1220,0.01202392578125
1221,0.019989013671875
1222,0.01141357421875
1223,-3.0517578125E-4
1224,0.003631591796875
1225,0.01068115234375
1226,-0.002349853515625
1227,-0.014617919921875
1228,-0.009521484375
1229,-0.006378173828125
1230,-0.00390625
1231,0.001251220703125
1232,0.003997802734375
1233,0.00634765625
1234,0.00140380859375
1235,0.001953125
1236,0.014251708984375
1237,0.01153564453125
1238,-0.004364013671875
1239,-0.012908935546875
1240,-0.012542724609375
1241,-0.006500244140625
1242,-0.006866455078125
1243,-0.010101318359375
1244,0.00250244140625
1245,0.015045166015625
1246,0.01934814453125
1247,0.023529052734375
1248,0.02032470703125
1249,0.015899658203125
1250,0.03033447265625
1251,0.04888916015625
1252,0.046356201171875
1253,0.03485107421875
1254,0.03448486328125
1255,0.04461669921875
1256,0.039215087890625
1257,0.01116943359375
1258,-0.007293701171875
1259,-0.00396728515625
1260,0.00103759765625
1261,-0.0037841796875
1262,-0.012237548828125
1263,-0.012298583984375
1264,-0.008026123046875
1265,-0.0159912109375
1266,-0.033111572265625
1267,-0.0408935546875
1268,-0.03509521484375
1269,-0.028564453125
1270,-0.0284423828125
1271,-0.027740478515625
1272,-0.022918701171875
1273,-0.0181884765625
1274,-0.016876220703125
1275,-0.0247802734375
1276,-0.0413818359375
1277,-0.05322265625
1278,-0.04998779296875
1279,-0.037933349609375
1280,-0.037841796875
1281,-0.049560546875
1282,-0.045166015625
1283,-0.02337646484375
1284,-0.010589599609375
1285,-0.01202392578125
1286,-0.0107421875
1287,0.00128173828125
1288,0.007293701171875
1289,0.002044677734375
1290,0.00262451171875
1291,0.001983642578125
1292,-0.00262451171875
1293,0.0054931640625
1294,0.012725830078125
1295,0.005096435546875
1296,0.003082275390625
1297,0.019622802734375
1298,0.031341552734375
1299,0.027618408203125
1300,0.032501220703125
1301,0.0443115234375
1302,0.0491943359375
1303,0.058441162109375
1304,0.0670166015625
1305,0.08184814453125
1306,0.101104736328125
1307,0.097686767578125
1308,0.084136962890625
1309,0.072662353515625
1310,0.057464599609375
1311,0.043548583984375
1312,0.031524658203125
1313,0.024658203125
1314,0.022247314453125
1315,0.020843505859375
1316,0.022857666015625
1317,0.015716552734375
1318,-0.005584716796875
1319,-0.024810791015625
1320,-0.03741455078125
1321,-0.0438232421875
