roll,pitch,yaw
-2.05822,0.82345,6.14302
-2.04518,0.80679,5.93729
-2.04918,0.79348,5.70463
-2.05152,0.76497,5.45722
-2.05855,0.70902,5.19322
-2.07441,0.63808,4.94101
-2.105,0.58846,4.67213
-2.12812,0.60061,4.41657
-2.17931,0.54967,4.17541
-2.22432,0.57193,4.01283
-2.27573,0.55642,3.79297
-2.317,0.5766,3.5791
-2.36188,0.56749,3.39714
-2.37595,0.5147,3.24507
-2.39316,0.44688,3.13029
-2.39964,0.42406,2.99619
-2.42035,0.42709,2.88061
-2.42399,0.43282,2.80373
-2.42351,0.40342,2.72558
-2.43029,0.4514,2.61016
-2.43416,0.49334,2.53046
-2.45958,0.51448,2.47646
-2.48036,0.45957,2.43096
-2.50012,0.40856,2.31969
-2.50332,0.35218,2.26825
-2.47852,0.27637,2.21857
-2.44837,0.23181,2.14119
-2.41724,0.10953,2.06914
-2.39775,0.02626,1.95384
-2.37334,-0.06943,1.89606
-2.35376,-0.18875,1.82507
-2.33668,-0.27198,1.77648
-2.32995,-0.36892,1.66832
-2.32488,-0.4577,1.57616
-2.33165,-0.52119,1.55388
-2.35406,-0.57551,1.56716
-2.38023,-0.65489,1.55079
-2.4026,-0.73425,1.54431
-2.43436,-0.77779,1.47383
-2.4628,-0.81571,1.40837
-2.47578,-0.91555,1.39031
-2.48361,-0.98204,1.41401
-2.51067,-1.0403,1.31836
-2.5161,-1.1245,1.2901
-2.50523,-1.18319,1.22654
-2.47418,-1.21473,1.18254
-2.4498,-1.30315,1.11832
-2.42214,-1.42698,1.09518
-2.38581,-1.4714,1.06891
-2.35969,-1.51354,1.06404
-2.33363,-1.645,0.96392
-2.31946,-1.74493,0.87838
-2.29444,-1.84009,0.79824
-2.27416,-1.89718,0.74049
-2.24877,-1.98136,0.70083
-2.22002,-2.03267,0.62899
-2.16844,-2.06102,0.56275
-2.11985,-2.04377,0.46095
-2.07371,-2.01762,0.3856
-2.02529,-1.98543,0.35153
-1.99511,-1.9961,0.36284
-2.00209,-2.03238,0.3233
-2.01376,-2.05164,0.34995
-2.04524,-2.07831,0.38199
-2.08842,-2.12385,0.4463
-2.13329,-2.14801,0.49257
-2.17667,-2.19157,0.56622
-2.20759,-2.21986,0.62975
-2.24605,-2.24399,0.70601
-2.29461,-2.29902,0.75232
-2.3287,-2.32395,0.76792
-2.33421,-2.33263,0.79861
-2.3193,-2.32281,0.76471
-2.2803,-2.30689,0.75987
-2.23993,-2.32771,0.74343
-2.21369,-2.35736,0.76456
-2.18877,-2.37125,0.80011
-2.18084,-2.43699,0.80823
-2.17926,-2.49339,0.78522
-2.17071,-2.51803,0.81028
-2.19155,-2.60504,0.85307
-2.22895,-2.67924,0.88335
-2.28457,-2.74186,0.88294
-2.35281,-2.78453,0.8727
-2.41311,-2.8042,0.87097
-2.44861,-2.78658,0.9137
-2.48182,-2.76378,0.96048
-2.50737,-2.74863,0.98671
-2.51723,-2.73813,0.95898
-2.53229,-2.72643,0.95796
-2.5303,-2.66375,0.95941
-2.54305,-2.62878,0.90097
-2.54809,-2.6478,0.87239
-2.56831,-2.64421,0.86658
-2.58908,-2.61458,0.87364
-2.60886,-2.56758,0.85106
-2.62879,-2.55547,0.82368
-2.64078,-2.57455,0.81887
-2.66026,-2.56824,0.80944
-2.67964,-2.57687,0.77452
-2.6945,-2.5438,0.72481
-2.68231,-2.52554,0.74291
-2.67441,-2.5016,0.70391
-2.66482,-2.506,0.63819
-2.66716,-2.51159,0.57843
-2.67009,-2.54017,0.55542
-2.66463,-2.59219,0.56034
-2.66177,-2.63633,0.53003
-2.64432,-2.6344,0.51232
-2.63138,-2.66612,0.46679
-2.62522,-2.69666,0.42925
-2.61559,-2.75995,0.36805
-2.60958,-2.80692,0.29773
-2.59301,-2.79522,0.26084
-2.57658,-2.79842,0.1957
-2.56054,-2.80611,0.1109
-2.54332,-2.79356,0.04487
-2.53163,-2.78998,-0.01072
-2.52665,-2.79412,-0.04591
-2.52241,-2.79055,-0.04355
-2.53515,-2.78817,-0.05644
-2.54677,-2.77217,-0.06652
-2.5592,-2.77473,-0.07815
-2.5637,-2.77142,-0.10516
-2.57192,-2.74328,-0.1166
-2.56586,-2.7288,-0.08495
-2.55212,-2.73362,-0.09062
-2.54136,-2.70585,-0.07133
-2.53001,-2.69415,-0.09364
-2.5247,-2.68826,-0.03796
-2.52408,-2.69762,0.00665
-2.53872,-2.74276,0.10496
-2.55191,-2.77131,0.17162
-2.57601,-2.81493,0.22176
